# Ablation study, per class (paper Sec. 4.7, tab:ablation_results).
# 2,000 stratified classes x 5 configurations, paired: every configuration produced a
# result for every class. The No-Classifier arm is identical to Full Crew on every
# class that compiled on the first attempt, since the Classifier runs only from the
# second correction attempt onward and cannot affect a class that never reached it.
class_id,repo_id,class_name,package,configuration,CR_initial,CR_after_fix,fix_iterations,line_coverage,branch_coverage,method_coverage,mutation_score,num_tests,AR,EH,MG,EA,LT,UT,RO,MNT
545,13544,Class0544,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.51,67.48,83.36,56.99,9,0.98,1,0,0,1.83,0,0,6
546,13545,Class0545,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,93.21,81.22,98.05,79.86,15,0.76,1,0,1,1.15,0,0,10
547,13546,Class0546,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,71.77,62.12,70.64,80.52,13,0.83,2,0,1,2.77,0,0,6
548,13547,Class0547,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.03,59.07,82.69,66.97,20,0.89,,,,1.72,,,8
549,13548,Class0548,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.47,66.67,81.51,77.35,14,0.32,0,0,1,1.42,0,0,8
550,13549,Class0549,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,72.10,69.37,81.59,76.73,13,0.89,1,0,3,1.82,0,0,9
551,13550,Class0550,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.73,66.43,84.07,88.95,10,0.73,0,0,1,1.77,0,0,10
552,13551,Class0551,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,98.51,100.00,97.09,11,0.57,0,0,1,0.56,1,0,6
553,13552,Class0552,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,73.05,63.91,79.30,65.95,17,0.75,0,0,0,2.15,0,0,10
554,13553,Class0553,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.39,77.45,95.80,99.30,17,0.98,0,0,1,1.38,1,0,10
555,13554,Class0554,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,96.63,85.04,91.65,84.93,1,0.68,0,0,0,1.66,0,0,7
556,13555,Class0555,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,82.07,88.55,95.77,21,0.68,0,0,1,0.96,0,0,7
557,13556,Class0556,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.89,81.13,89.83,75.17,7,0.48,0,0,1,1.81,0,0,8
558,13557,Class0557,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,97.77,81.33,99.36,93.18,12,0.16,0,0,1,0.39,0,0,6
559,13558,Class0558,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,87.72,97.08,100.00,14,0.41,0,0,3,1.32,0,0,10
560,13559,Class0559,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.32,64.84,77.72,73.48,10,0.85,1,0,1,1.70,0,0,12
561,13560,Class0560,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),0.0,0.0,5,,,,,20,,,,,,,,6
562,13561,Class0561,com.example.service,No-WhiteBox (w/o Struct.),0.0,100.0,3,66.62,56.81,78.41,43.74,12,1.00,1,0,0,1.96,0,0,6
563,13562,Class0562,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.08,70.28,93.45,71.82,8,0.77,0,0,0,1.59,0,0,5
564,13563,Class0563,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.63,66.60,96.19,71.77,14,0.56,1,0,0,1.84,1,0,6
565,13564,Class0564,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.45,82.35,92.56,92.11,17,0.48,2,0,1,0.58,1,0,6
566,13565,Class0565,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.84,70.04,84.58,70.39,16,0.39,1,0,1,1.76,0,0,9
567,13566,Class0566,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,73.87,58.98,85.70,63.38,12,0.41,0,0,2,1.60,0,1,7
568,13567,Class0567,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.74,74.74,92.41,83.69,9,0.66,0,0,0,0.79,0,0,8
569,13568,Class0568,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,82.57,71.60,86.88,75.30,11,0.87,1,0,0,2.34,0,0,6
570,13569,Class0569,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.79,57.79,80.56,82.40,20,0.44,0,1,0,2.37,0,0,5
571,13570,Class0570,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.46,72.33,93.99,80.75,6,0.50,1,0,3,0.75,0,0,6
572,13571,Class0571,com.example.service,No-WhiteBox (w/o Struct.),0.0,100.0,3,71.76,61.28,81.44,83.44,14,0.50,0,0,1,2.24,0,0,11
573,13572,Class0572,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,82.67,76.53,90.34,74.68,5,0.43,2,0,0,0.02,1,0,7
574,13573,Class0573,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,91.66,86.76,93.21,100.00,12,0.40,0,0,2,1.05,0,0,8
575,13574,Class0574,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.53,60.35,84.03,73.82,1,0.92,0,0,0,3.22,0,0,10
576,13575,Class0575,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.44,99.25,100.00,95.51,7,0.00,0,0,1,0.78,1,0,8
577,13576,Class0576,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.36,88.38,94.70,69.76,24,0.21,0,0,0,1.06,2,0,5
578,13577,Class0577,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.45,62.43,89.31,67.89,11,0.39,1,0,1,1.65,0,0,8
579,13578,Class0578,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.02,70.16,86.73,75.81,23,0.64,0,0,4,2.33,0,0,9
580,13579,Class0579,com.data.repo,No-WhiteBox (w/o Struct.),0.0,100.0,1,63.83,55.96,72.10,59.52,10,1.11,0,1,1,1.71,1,0,7
581,13580,Class0580,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.81,72.32,80.10,62.53,17,0.98,0,0,0,0.84,0,0,15
582,13581,Class0581,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,97.72,95.77,93.00,85.15,19,0.57,1,0,2,1.13,0,0,5
583,13582,Class0582,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.65,76.39,84.19,81.71,16,0.72,0,0,0,2.08,0,0,7
584,13583,Class0583,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,72.37,61.90,86.74,79.45,10,0.81,0,1,2,2.80,0,0,15
585,13584,Class0584,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.11,74.08,91.75,80.05,17,0.47,0,0,1,1.48,0,0,6
586,13585,Class0585,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,82.37,61.58,83.83,77.80,15,0.39,0,0,1,1.86,0,0,9
587,13586,Class0586,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.18,68.14,87.21,64.10,5,0.41,0,0,0,1.09,0,0,7
588,13587,Class0587,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.43,80.09,95.04,85.36,15,0.37,1,0,0,1.95,0,0,7
589,13588,Class0588,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.58,81.39,88.90,100.00,15,0.79,1,0,0,0.93,0,0,7
590,13589,Class0589,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,98.73,94.73,100.00,84.07,23,0.03,1,0,1,0.17,0,0,9
591,13590,Class0590,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,81.56,74.28,90.42,73.81,15,0.71,1,0,1,1.72,1,0,8
592,13591,Class0591,com.example.service,No-WhiteBox (w/o Struct.),0.0,100.0,2,67.70,49.12,74.83,69.83,6,0.83,0,0,2,2.03,1,0,6
593,13592,Class0592,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,86.43,96.90,100.00,11,0.22,1,0,1,0.77,0,0,7
594,13593,Class0593,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,72.16,69.70,84.74,58.22,12,0.49,0,0,1,3.07,0,0,7
595,13594,Class0594,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.30,56.22,82.38,71.36,12,0.55,0,0,0,3.47,0,0,6
596,13595,Class0595,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.84,74.84,98.75,84.71,16,0.93,0,0,0,0.88,1,0,7
597,13596,Class0596,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.25,67.05,89.94,89.86,9,0.31,0,0,1,1.88,0,0,8
598,13597,Class0597,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,96.23,79.02,91.67,82.85,8,0.67,0,0,1,1.15,0,0,6
599,13598,Class0598,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.16,0,0,0,0.39,0,0,8
600,13599,Class0599,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,71.33,59.45,76.14,75.49,14,0.68,0,0,1,2.12,0,0,7
601,13600,Class0600,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,69.08,57.23,78.43,87.32,18,0.98,0,0,1,2.46,0,0,5
602,13601,Class0601,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,90.82,100.00,85.19,21,0.17,0,0,0,0.00,1,1,8
603,13602,Class0602,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,91.79,76.75,94.97,78.91,7,0.54,0,0,1,0.62,0,0,5
604,13603,Class0603,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,97.90,100.00,100.00,8,0.44,0,0,1,1.25,0,0,7
605,13604,Class0604,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,97.55,100.00,100.00,13,0.00,0,0,2,0.52,1,0,7
606,13605,Class0605,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.52,70.29,88.66,94.08,16,0.62,0,0,1,0.96,0,0,9
607,13606,Class0606,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.91,93.65,95.89,86.32,5,0.68,0,0,2,1.58,0,0,7
608,13607,Class0607,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,80.66,75.72,82.75,74.83,19,0.74,0,0,2,2.53,0,0,8
609,13608,Class0608,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,93.37,81.41,93.13,79.84,1,0.56,0,0,0,0.58,0,0,9
610,13609,Class0609,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.58,96.16,97.49,100.00,20,0.78,0,0,3,0.91,0,0,11
611,13610,Class0610,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.17,81.70,92.56,100.00,16,0.39,0,0,2,1.85,0,0,6
612,13611,Class0611,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,93.40,100.00,88.62,6,0.51,0,0,1,1.53,1,0,8
613,13612,Class0612,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,82.05,77.66,90.88,77.30,5,0.95,1,0,0,1.05,0,0,6
614,13613,Class0613,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.09,70.56,88.50,91.82,21,0.57,1,0,1,0.73,0,0,7
615,13614,Class0614,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.48,61.85,85.32,94.10,23,0.55,1,0,0,2.68,1,0,8
616,13615,Class0615,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,72.86,65.78,80.58,73.16,14,0.30,0,0,1,1.41,0,0,6
617,13616,Class0616,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.04,61.44,82.04,87.56,8,0.67,0,0,2,0.67,3,0,10
618,13617,Class0617,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.46,84.92,93.11,86.83,14,0.43,0,0,1,0.13,1,0,11
619,13618,Class0618,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,77.38,58.22,86.43,78.08,1,0.94,0,0,0,2.40,0,0,6
620,13619,Class0619,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,100.00,100.00,14,0.24,0,0,2,0.46,0,0,5
621,13620,Class0620,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.92,75.15,87.68,93.62,16,0.49,0,0,0,1.22,0,0,6
622,13621,Class0621,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,91.93,75.97,91.15,89.20,21,0.55,0,1,1,1.88,0,0,7
623,13622,Class0622,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,77.84,74.10,79.38,76.92,22,0.57,1,0,0,2.32,0,0,8
624,13623,Class0623,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,83.55,67.13,77.77,81.78,17,0.84,0,0,0,2.57,0,0,8
625,13624,Class0624,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.89,77.43,93.58,81.03,11,0.95,0,0,1,1.22,0,1,6
626,13625,Class0625,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,92.63,74.97,83.70,84.41,16,1.12,0,0,1,1.56,0,0,7
627,13626,Class0626,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.96,52.15,84.42,65.94,18,0.70,0,0,2,1.74,0,0,8
628,13627,Class0627,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,78.78,61.17,79.83,63.68,21,1.01,0,0,2,1.92,1,0,9
629,13628,Class0628,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,78.43,57.85,83.98,69.29,7,0.97,0,0,0,2.20,0,0,8
630,13629,Class0629,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,98.78,87.22,15,0.00,0,0,0,1.36,0,0,5
631,13630,Class0630,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,73.94,66.02,88.16,70.31,8,0.31,0,0,1,2.18,0,0,11
632,13631,Class0631,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,78.32,69.96,86.69,68.17,20,0.60,0,0,1,1.28,0,1,6
633,13632,Class0632,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,83.08,78.58,96.09,91.61,19,0.57,0,0,0,0.57,0,0,10
634,13633,Class0633,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.10,78.08,90.78,83.36,20,0.33,1,0,2,2.07,0,0,12
635,13634,Class0634,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,68.65,60.62,82.02,72.58,15,0.93,1,0,0,2.75,0,0,6
636,13635,Class0635,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,84.88,84.89,91.93,85.27,8,0.37,1,0,1,1.55,0,0,10
637,13636,Class0636,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,79.12,65.30,85.43,65.87,11,0.59,0,0,1,2.92,0,0,8
638,13637,Class0637,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,78.50,61.61,77.45,49.24,20,0.88,0,0,1,1.95,0,0,7
639,13638,Class0638,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.13,90.95,100.00,84.21,10,0.51,0,0,0,1.31,2,0,9
640,13639,Class0639,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,77.53,58.72,87.37,63.44,17,0.92,0,0,0,1.90,0,0,9
641,13640,Class0640,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,95.54,92.36,86.37,11,0.48,2,0,0,0.60,0,0,11
642,13641,Class0641,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,92.07,90.06,97.42,72.61,11,0.75,0,0,1,0.32,0,0,8
643,13642,Class0642,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,92.12,81.49,100.00,84.51,5,0.05,0,0,3,1.40,0,0,14
644,13643,Class0643,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,75.64,61.99,73.67,61.45,10,0.99,0,0,0,3.19,0,0,6
645,13644,Class0644,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,92.27,75.02,93.56,84.08,17,0.27,0,0,1,1.72,2,0,7
646,13645,Class0645,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.02,0,0,0,0.44,0,0,9
647,13646,Class0646,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,83.26,67.65,92.25,74.43,16,0.17,0,0,3,1.38,0,0,6
648,13647,Class0647,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.32,88.57,95.43,98.55,23,0.41,0,0,1,0.59,0,0,7
649,13648,Class0648,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.16,93.22,96.69,79.85,10,0.44,0,0,0,1.26,0,0,6
650,13649,Class0649,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,100.00,100.00,6,0.07,0,0,2,1.34,0,0,12
651,13650,Class0650,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,91.14,86.23,87.02,95.87,8,0.65,0,0,1,0.97,0,0,11
652,13651,Class0651,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.67,85.13,93.73,99.01,13,0.64,0,0,0,0.63,0,0,16
653,13652,Class0652,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.64,71.24,90.28,73.03,15,0.43,0,1,2,1.18,1,0,8
654,13653,Class0653,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.66,69.50,88.35,72.14,12,0.55,0,0,1,2.22,0,0,9
655,13654,Class0654,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.40,72.16,91.06,73.10,23,0.10,0,1,1,1.83,0,0,9
656,13655,Class0655,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.95,79.11,87.35,95.03,16,0.00,1,0,0,1.52,1,0,8
657,13656,Class0656,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.68,79.71,91.55,74.34,8,0.61,0,0,0,1.16,0,0,10
658,13657,Class0657,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,84.33,71.87,91.21,92.44,18,0.74,0,0,1,2.32,1,0,7
659,13658,Class0658,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,93.12,82.46,97.89,100.00,14,0.94,0,1,0,2.09,0,0,6
660,13659,Class0659,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.19,73.83,82.82,71.95,16,0.50,0,0,2,2.11,1,0,7
661,13660,Class0660,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.13,69.16,88.93,61.73,12,0.84,2,0,1,1.81,0,0,10
662,13661,Class0661,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,96.12,82.27,96.51,100.00,16,0.36,0,0,0,1.21,0,0,10
663,13662,Class0662,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.47,72.46,94.15,90.69,18,0.52,1,1,0,1.90,0,0,7
664,13663,Class0663,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,90.64,96.89,95.92,99.36,7,0.81,0,0,0,1.17,0,0,6
665,13664,Class0664,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.15,86.49,92.80,72.51,11,0.23,0,0,1,1.44,0,0,10
666,13665,Class0665,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.60,82.11,89.82,85.27,17,0.47,1,0,1,0.58,0,0,12
667,13666,Class0666,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,87.65,83.25,90.18,68.38,23,0.88,1,0,2,1.29,0,0,6
668,13667,Class0667,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,73.57,57.12,75.79,65.20,17,0.51,0,0,2,1.98,0,0,5
669,13668,Class0668,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,92.71,95.17,98.02,92.27,12,0.37,0,0,1,1.52,0,0,6
670,13669,Class0669,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,79.18,66.43,82.10,77.55,12,0.94,0,1,2,1.88,0,0,6
671,13670,Class0670,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.45,74.53,91.60,91.00,12,0.54,0,0,1,1.39,0,0,10
672,13671,Class0671,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,84.20,82.41,85.67,83.11,7,0.42,0,0,0,2.01,0,0,9
673,13672,Class0672,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,79.22,65.92,82.09,62.71,12,0.69,0,0,2,2.28,0,0,7
674,13673,Class0673,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,74.15,54.99,82.89,68.25,13,0.95,0,0,1,1.16,0,0,5
675,13674,Class0674,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,69.37,74.31,82.70,74.26,13,1.06,2,0,0,2.61,1,0,6
676,13675,Class0675,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.22,70.04,82.69,74.32,15,0.68,0,0,1,1.95,0,0,11
677,13676,Class0676,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,90.51,96.89,100.00,9,0.34,0,0,1,2.03,0,0,6
678,13677,Class0677,org.apache.util,No-WhiteBox (w/o Struct.),0.0,100.0,2,70.43,51.27,71.06,63.54,12,0.36,0,0,2,2.15,1,0,13
679,13678,Class0678,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.60,87.70,90.83,90.14,23,0.31,0,0,1,0.28,0,0,10
680,13679,Class0679,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.90,77.72,97.38,97.37,5,0.42,0,0,0,1.98,0,0,6
681,13680,Class0680,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,83.44,71.51,90.23,91.14,9,0.93,0,0,0,1.26,1,0,6
682,13681,Class0681,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,96.36,90.16,100.00,80.50,17,0.43,0,0,1,0.96,0,1,7
683,13682,Class0682,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,93.32,99.93,100.00,16,0.00,1,0,1,0.69,0,1,5
684,13683,Class0683,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,84.20,68.99,89.41,60.50,21,0.77,1,0,1,1.23,0,0,7
685,13684,Class0684,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.12,81.49,91.20,86.85,13,0.61,0,0,2,1.25,0,0,10
686,13685,Class0685,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),0.0,100.0,1,72.36,51.43,80.69,60.62,20,1.13,0,0,0,1.49,0,0,7
687,13686,Class0686,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.60,61.30,81.46,73.25,7,0.44,0,0,0,1.08,0,0,10
688,13687,Class0687,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,80.15,59.79,75.68,55.21,10,0.51,1,0,3,1.82,0,0,12
689,13688,Class0688,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.74,83.45,93.90,80.68,18,0.52,0,0,0,0.63,0,0,7
690,13689,Class0689,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,99.03,82.80,96.08,86.59,17,0.42,1,0,1,1.58,0,0,5
691,13690,Class0690,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,76.21,59.41,80.23,69.13,19,0.89,2,0,0,1.00,0,0,6
692,13691,Class0691,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,92.77,100.00,92.55,18,0.20,0,0,5,1.05,2,0,8
693,13692,Class0692,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.84,72.33,88.86,90.08,5,0.59,0,0,0,1.95,0,0,10
694,13693,Class0693,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,99.25,100.00,93.86,9,0.58,1,1,0,1.00,0,0,7
695,13694,Class0694,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,81.08,68.99,85.28,66.11,22,0.62,1,0,1,2.39,0,1,9
696,13695,Class0695,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,89.30,77.21,90.22,83.73,16,0.71,1,0,1,1.26,0,0,10
697,13696,Class0696,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,100.00,100.00,100.00,15,0.63,0,0,1,0.00,1,1,9
698,13697,Class0697,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.88,86.58,92.01,89.47,6,0.46,1,0,2,0.72,0,0,6
699,13698,Class0698,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,88.09,69.75,90.37,79.04,13,0.38,0,0,2,1.42,0,0,5
700,13699,Class0699,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,89.11,100.00,94.29,20,0.15,0,0,0,1.60,1,0,8
701,13700,Class0700,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,97.76,84.52,93.81,88.22,6,0.35,0,0,1,2.11,0,0,9
702,13701,Class0701,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,70.58,53.45,74.89,51.33,5,0.77,0,0,0,1.98,0,0,5
703,13702,Class0702,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,100.00,99.93,100.00,100.00,22,0.00,0,0,3,0.47,0,0,8
704,13703,Class0703,io.core.net,No-WhiteBox (w/o Struct.),100.0,100.0,0,93.51,85.00,99.99,85.14,8,0.00,0,0,0,1.04,0,0,6
705,13704,Class0704,com.data.repo,No-WhiteBox (w/o Struct.),0.0,100.0,1,71.65,58.67,72.20,54.87,17,1.02,1,0,1,1.80,0,0,7
706,13705,Class0705,org.adbcj.mysql.codec,No-WhiteBox (w/o Struct.),100.0,100.0,0,86.55,81.33,85.99,74.79,5,0.55,0,0,1,1.93,1,0,6
707,13706,Class0706,com.example.service,No-WhiteBox (w/o Struct.),100.0,100.0,0,95.79,87.53,93.81,100.00,14,0.11,0,1,0,0.98,0,0,7
708,13707,Class0707,org.apache.util,No-WhiteBox (w/o Struct.),100.0,100.0,0,93.88,77.94,91.21,76.47,9,0.35,1,0,0,1.37,0,0,14
709,13708,Class0708,io.core.net,No-WhiteBox (w/o Struct.),0.0,0.0,5,,,,,1,,,,,,,,9
710,13709,Class0709,com.data.repo,No-WhiteBox (w/o Struct.),100.0,100.0,0,85.91,74.54,95.57,84.05,15,0.18,0,0,1,1.31,0,0,8
