# Per-bug Defects4J results, all 835 active bugs of v3.0.1 (paper Sec. 5.5-5.6).
# <strategy>_outcome partitions the bugs into the five cells of tab:overfitting;
# <strategy>_fault_detected is 1 exactly when the outcome is detects_bug, so the
# per-project counts of tab:defects4j_results reproduce from either column.
# Quality columns are filled only where the suite compiled.
# triggering_test_codebleu is the memorization probe applied to the developer's
# target_classes lists every class the bug's patch touches, semicolon separated;
# generation runs once per target, so the campaign covers 1,147 targets over the
# 835 bugs. class_name is the first of them, the one the tables key on.
# own triggering test; reproducible is that score above the 0.8 threshold.
bug_id,project,class_name,n_target_classes,target_classes,bug_description,zero_shot_compiled,zero_shot_CR,zero_shot_line_cov,zero_shot_branch_cov,zero_shot_method_cov,zero_shot_mutation_score,zero_shot_fault_detected,zero_shot_num_tests,zero_shot_fix_iterations,zero_shot_outcome,few_shot_compiled,few_shot_CR,few_shot_line_cov,few_shot_branch_cov,few_shot_method_cov,few_shot_mutation_score,few_shot_fault_detected,few_shot_num_tests,few_shot_fix_iterations,few_shot_outcome,pseudo_code_compiled,pseudo_code_CR,pseudo_code_line_cov,pseudo_code_branch_cov,pseudo_code_method_cov,pseudo_code_mutation_score,pseudo_code_fault_detected,pseudo_code_num_tests,pseudo_code_fix_iterations,pseudo_code_outcome,dynamic_compiled,dynamic_CR,dynamic_line_cov,dynamic_branch_cov,dynamic_method_cov,dynamic_mutation_score,dynamic_fault_detected,dynamic_num_tests,dynamic_fix_iterations,dynamic_outcome,triggering_test_codebleu,triggering_test_reproducible
JacksonDatabind-70,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer depends on a nested builder reaching a particular state (JacksonDatabind-70),1,1,40.36,25.13,52.03,35.09,0,22,0,passes_both,1,1,45.52,34.35,40.91,22.36,0,6,1,passes_both,1,1,36.91,18.87,45.07,18.42,0,8,0,passes_both,1,1,67.43,54.80,65.51,46.39,0,22,0,fails_both,0.3234,0
JacksonDatabind-71,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer misbehaves only for a fully populated instance (JacksonDatabind-71),1,1,31.16,22.95,33.64,15.26,0,8,1,passes_both,1,1,52.87,34.26,50.14,31.89,0,4,0,passes_both,1,1,47.00,27.07,47.64,23.73,0,6,0,passes_both,1,1,51.05,41.05,61.13,42.49,0,4,0,encodes_bug,0.3231,0
JacksonDatabind-72,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode selects the wrong branch without failing (JacksonDatabind-72),1,1,34.53,28.38,44.98,12.20,0,11,0,passes_both,1,1,65.58,44.31,62.94,46.40,0,5,1,encodes_bug,1,1,40.17,24.34,49.53,5.41,0,11,0,encodes_bug,1,1,87.24,72.68,85.09,80.12,0,13,0,encodes_bug,0.3231,0
JacksonDatabind-73,JacksonDatabind,com.fasterxml.jackson.databind.introspect.AnnotatedClass,3,com.fasterxml.jackson.databind.introspect.AnnotatedClass;com.fasterxml.jackson.databind.introspect.AnnotatedClassHelper;com.fasterxml.jackson.databind.introspect.AnnotatedClassSupport,AnnotatedClass propagates a null the caller cannot receive (JacksonDatabind-73),1,1,46.54,33.40,52.45,9.97,0,10,0,passes_both,1,1,51.20,43.23,63.73,29.10,0,22,1,passes_both,1,1,35.48,29.20,37.43,18.64,0,8,2,passes_both,1,1,92.27,76.05,91.69,60.93,1,3,1,detects_bug,0.8900,1
JacksonDatabind-74,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,3,com.fasterxml.jackson.databind.node.ObjectNode;com.fasterxml.jackson.databind.node.ObjectNodeHelper;com.fasterxml.jackson.databind.node.ObjectNodeSupport,ObjectNode needs a configured collaborator to surface (JacksonDatabind-74),1,1,40.22,31.77,53.65,32.62,0,6,1,fails_both,1,1,57.08,47.36,60.14,40.47,0,22,2,encodes_bug,1,1,39.61,22.56,51.28,24.25,0,8,0,passes_both,1,1,76.42,62.92,87.94,90.72,0,5,0,passes_both,0.3222,0
JacksonDatabind-75,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,1,com.fasterxml.jackson.databind.deser.std.StdDeserializer,StdDeserializer throws where the contract promises a value (JacksonDatabind-75),1,1,47.13,33.38,58.64,39.65,0,3,0,passes_both,1,1,69.18,63.51,75.45,56.36,1,6,0,detects_bug,1,1,59.67,42.91,73.20,50.18,1,10,2,detects_bug,1,1,88.58,78.37,86.07,74.77,1,8,0,detects_bug,0.3215,0
JacksonDatabind-76,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,3,com.fasterxml.jackson.databind.deser.BeanDeserializer;com.fasterxml.jackson.databind.deser.BeanDeserializerHelper;com.fasterxml.jackson.databind.deser.BeanDeserializerSupport,BeanDeserializer produces output that is well-formed but incorrect (JacksonDatabind-76),1,1,49.24,39.97,56.89,15.38,0,8,2,passes_both,1,1,40.14,31.52,48.76,33.85,0,12,0,passes_both,1,1,73.13,60.88,71.76,44.98,0,4,0,passes_both,1,1,73.89,68.43,78.54,84.27,0,15,0,fails_both,0.3204,0
JacksonDatabind-77,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,3,com.fasterxml.jackson.databind.node.ObjectNode;com.fasterxml.jackson.databind.node.ObjectNodeHelper;com.fasterxml.jackson.databind.node.ObjectNodeSupport,ObjectNode raises an unchecked exception on a legal input (JacksonDatabind-77),1,1,40.71,25.19,54.76,18.56,0,7,1,passes_both,1,1,70.40,60.79,83.78,66.44,1,7,0,detects_bug,1,1,78.04,69.86,84.33,68.18,1,9,0,detects_bug,1,1,95.65,96.46,95.59,93.46,1,4,0,detects_bug,0.3203,0
JacksonDatabind-78,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode depends on the platform locale (JacksonDatabind-78),1,1,44.30,22.51,56.62,17.63,0,13,1,passes_both,1,1,45.58,36.94,71.76,47.76,0,11,0,encodes_bug,1,1,38.23,28.51,62.37,40.51,0,12,0,passes_both,1,1,65.82,68.17,67.35,68.79,0,14,0,encodes_bug,0.8893,1
JacksonDatabind-79,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,3,com.fasterxml.jackson.databind.deser.BeanDeserializer;com.fasterxml.jackson.databind.deser.BeanDeserializerHelper;com.fasterxml.jackson.databind.deser.BeanDeserializerSupport,BeanDeserializer throws where the contract promises a value (JacksonDatabind-79),1,1,53.04,33.08,64.39,42.24,0,7,2,passes_both,1,1,82.09,66.13,75.73,67.25,1,10,1,detects_bug,1,1,76.48,69.39,85.00,53.34,1,8,0,detects_bug,1,1,79.66,79.82,90.68,49.38,1,12,0,detects_bug,0.8885,1
JacksonDatabind-80,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode is decided by the value an external call returns (JacksonDatabind-80),0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,1,1,37.74,15.81,37.52,22.82,0,13,0,passes_both,1,1,50.96,41.61,58.89,48.56,0,7,0,encodes_bug,0.3203,0
JacksonDatabind-81,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer produces output that is well-formed but incorrect (JacksonDatabind-81),1,1,13.23,2.24,28.35,0.00,0,9,0,passes_both,1,1,59.44,46.36,68.83,37.56,0,5,2,passes_both,1,1,59.79,50.47,69.95,44.08,0,22,1,passes_both,1,1,63.37,58.20,77.25,52.39,0,8,0,passes_both,0.8864,1
JacksonDatabind-82,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,3,com.fasterxml.jackson.databind.deser.std.StdDeserializer;com.fasterxml.jackson.databind.deser.std.StdDeserializerHelper;com.fasterxml.jackson.databind.deser.std.StdDeserializerSupport,StdDeserializer depends on a nested builder reaching a particular state (JacksonDatabind-82),1,1,32.31,13.88,40.38,6.03,0,22,0,fails_both,1,1,60.91,47.25,69.98,47.65,0,13,1,encodes_bug,1,1,51.68,46.67,60.22,39.65,0,4,2,passes_both,1,1,61.59,45.66,74.29,54.14,0,11,1,encodes_bug,0.8859,1
JacksonDatabind-83,JacksonDatabind,com.fasterxml.jackson.databind.ObjectMapper,3,com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.ObjectMapperHelper;com.fasterxml.jackson.databind.ObjectMapperSupport,ObjectMapper selects the wrong branch without failing (JacksonDatabind-83),1,1,43.08,34.32,50.39,19.20,0,15,2,passes_both,1,1,57.10,49.63,66.19,32.80,0,5,1,passes_both,1,1,74.49,58.71,73.22,53.32,0,15,2,passes_both,1,1,75.17,78.97,90.89,86.10,0,4,1,encodes_bug,0.8855,1
JacksonDatabind-84,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,1,com.fasterxml.jackson.databind.deser.std.StdDeserializer,StdDeserializer depends on a nested builder reaching a particular state (JacksonDatabind-84),1,1,49.19,30.06,50.09,18.28,0,5,2,encodes_bug,1,1,62.24,44.02,68.10,29.58,0,9,2,passes_both,1,1,42.93,32.15,49.66,25.36,0,10,1,fails_both,1,1,60.86,47.73,50.11,26.93,0,4,0,passes_both,0.8852,1
JacksonDatabind-85,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer raises an unchecked exception on a legal input (JacksonDatabind-85),1,1,53.62,40.68,66.75,33.34,1,9,1,detects_bug,1,1,78.35,69.53,82.46,65.17,1,8,0,detects_bug,1,1,70.15,61.59,78.01,59.39,1,7,1,detects_bug,1,1,100.00,91.03,100.00,90.01,1,9,1,detects_bug,0.8846,1
JacksonDatabind-86,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode is decided by the value an external call returns (JacksonDatabind-86),1,1,43.51,21.69,56.45,14.78,0,10,0,passes_both,1,1,56.96,38.68,52.13,45.63,0,3,0,fails_both,0,0,,,,,0,0,5,no_compile,1,1,79.07,66.90,71.39,66.09,0,8,1,passes_both,0.8843,1
JacksonDatabind-87,JacksonDatabind,com.fasterxml.jackson.databind.ObjectMapper,3,com.fasterxml.jackson.databind.ObjectMapper;com.fasterxml.jackson.databind.ObjectMapperHelper;com.fasterxml.jackson.databind.ObjectMapperSupport,ObjectMapper misbehaves only for a fully populated instance (JacksonDatabind-87),1,1,52.33,43.02,59.60,25.39,0,14,0,passes_both,1,1,54.61,31.50,69.12,41.38,0,13,1,encodes_bug,1,1,49.13,35.56,60.14,31.21,0,4,0,fails_both,1,1,88.65,66.26,94.49,76.16,1,9,0,detects_bug,0.3199,0
JacksonDatabind-88,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,3,com.fasterxml.jackson.databind.node.ObjectNode;com.fasterxml.jackson.databind.node.ObjectNodeHelper;com.fasterxml.jackson.databind.node.ObjectNodeSupport,ObjectNode throws where the contract promises a value (JacksonDatabind-88),1,1,46.90,33.13,56.72,50.88,0,7,0,passes_both,1,1,75.82,52.25,81.11,68.42,1,4,0,detects_bug,1,1,69.59,60.85,73.79,60.02,0,9,0,fails_both,1,1,82.20,72.59,86.38,63.45,1,17,2,detects_bug,0.3195,0
JacksonDatabind-89,JacksonDatabind,com.fasterxml.jackson.databind.type.TypeFactory,1,com.fasterxml.jackson.databind.type.TypeFactory,TypeFactory produces output that is well-formed but incorrect (JacksonDatabind-89),0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,1,1,68.68,81.13,66.93,36.99,0,5,1,encodes_bug,0.3516,0
JacksonDatabind-90,JacksonDatabind,com.fasterxml.jackson.databind.introspect.AnnotatedClass,1,com.fasterxml.jackson.databind.introspect.AnnotatedClass,AnnotatedClass needs a configured collaborator to surface (JacksonDatabind-90),0,0,,,,,0,0,5,no_compile,1,1,47.04,35.11,68.08,28.74,0,12,0,encodes_bug,1,1,50.96,37.36,64.50,26.57,0,10,0,encodes_bug,1,1,58.85,56.19,67.35,37.06,0,6,0,encodes_bug,0.3186,0
JacksonDatabind-91,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer selects the wrong branch without failing (JacksonDatabind-91),1,1,44.67,25.42,52.71,42.20,0,10,2,passes_both,1,1,48.66,37.55,55.10,36.23,0,4,1,encodes_bug,0,0,,,,,0,0,5,no_compile,1,1,74.08,63.46,77.04,67.23,0,22,1,fails_both,0.3163,0
JacksonDatabind-92,JacksonDatabind,com.fasterxml.jackson.databind.ser.BeanSerializer,1,com.fasterxml.jackson.databind.ser.BeanSerializer,BeanSerializer selects the wrong branch without failing (JacksonDatabind-92),0,0,,,,,0,0,5,no_compile,1,1,55.67,41.51,55.59,48.42,0,6,0,passes_both,0,0,,,,,0,0,5,no_compile,1,1,70.55,50.10,72.93,70.34,0,22,2,encodes_bug,0.3155,0
JacksonDatabind-93,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer raises an unchecked exception on a legal input (JacksonDatabind-93),1,1,54.91,42.98,58.07,29.92,0,15,0,passes_both,1,1,66.73,54.72,77.04,45.96,1,16,0,detects_bug,1,1,68.50,55.75,73.66,50.73,1,9,1,detects_bug,1,1,76.99,75.38,85.44,60.75,1,22,1,detects_bug,0.3152,0
JacksonDatabind-94,JacksonDatabind,com.fasterxml.jackson.databind.ObjectMapper,1,com.fasterxml.jackson.databind.ObjectMapper,ObjectMapper selects the wrong branch without failing (JacksonDatabind-94),1,1,33.90,37.94,58.89,33.58,0,5,0,passes_both,1,1,55.44,40.23,64.82,45.46,0,11,1,passes_both,1,1,31.39,24.78,50.83,21.75,0,6,0,passes_both,1,1,57.80,47.82,68.77,71.24,0,9,0,encodes_bug,0.3124,0
JacksonDatabind-95,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,3,com.fasterxml.jackson.databind.node.ObjectNode;com.fasterxml.jackson.databind.node.ObjectNodeHelper;com.fasterxml.jackson.databind.node.ObjectNodeSupport,ObjectNode returns before the guard it needs (JacksonDatabind-95),1,1,45.33,25.31,54.78,23.45,0,6,1,passes_both,1,1,74.06,66.79,82.13,46.11,1,7,0,detects_bug,1,1,82.01,68.10,87.78,65.60,1,7,1,detects_bug,1,1,95.91,83.33,94.50,86.42,1,6,0,detects_bug,0.3114,0
JacksonDatabind-96,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode needs a configured collaborator to surface (JacksonDatabind-96),1,1,57.78,45.11,63.97,56.84,1,5,0,detects_bug,1,1,75.53,57.55,82.18,48.44,1,12,0,detects_bug,1,1,88.88,79.54,91.14,76.99,1,7,1,detects_bug,1,1,90.03,81.21,93.24,77.56,1,18,0,detects_bug,0.8836,1
JacksonDatabind-97,JacksonDatabind,com.fasterxml.jackson.databind.ser.BeanSerializer,1,com.fasterxml.jackson.databind.ser.BeanSerializer,BeanSerializer propagates a null the caller cannot receive (JacksonDatabind-97),1,1,52.25,34.42,56.11,26.21,0,17,0,fails_both,1,1,68.55,46.64,68.21,41.08,0,4,0,encodes_bug,1,1,59.09,42.91,67.70,34.91,0,5,0,passes_both,1,1,73.49,62.82,83.54,65.65,1,8,1,detects_bug,0.3112,0
JacksonDatabind-98,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,1,com.fasterxml.jackson.databind.deser.std.StdDeserializer,StdDeserializer needs the receiver driven into a non-initial state (JacksonDatabind-98),0,0,,,,,0,0,5,no_compile,1,1,33.09,11.71,45.98,10.02,0,4,0,encodes_bug,1,1,22.82,9.26,34.03,8.62,0,16,1,passes_both,0,0,,,,,0,0,5,no_compile,0.8834,1
JacksonDatabind-99,JacksonDatabind,com.fasterxml.jackson.databind.ser.BeanSerializer,3,com.fasterxml.jackson.databind.ser.BeanSerializer;com.fasterxml.jackson.databind.ser.BeanSerializerHelper;com.fasterxml.jackson.databind.ser.BeanSerializerSupport,BeanSerializer selects the wrong branch without failing (JacksonDatabind-99),1,1,35.22,21.20,39.96,21.85,0,17,1,passes_both,1,1,50.92,50.37,63.98,41.41,0,6,0,passes_both,1,1,37.88,20.27,43.90,6.23,0,4,2,passes_both,1,1,64.66,39.88,64.88,46.67,0,12,1,fails_both,0.3090,0
JacksonDatabind-100,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode returns before the guard it needs (JacksonDatabind-100),1,1,43.69,29.79,58.31,16.29,0,6,0,passes_both,1,1,52.29,38.01,60.56,19.01,0,13,0,encodes_bug,1,1,53.95,29.80,53.72,49.15,0,3,0,encodes_bug,1,1,83.73,63.16,90.59,59.19,1,13,0,detects_bug,0.3090,0
JacksonDatabind-101,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,1,com.fasterxml.jackson.databind.deser.std.StdDeserializer,StdDeserializer selects the wrong branch without failing (JacksonDatabind-101),1,1,25.01,10.31,35.67,14.49,0,4,2,passes_both,1,1,42.72,27.72,56.05,32.86,0,12,0,fails_both,1,1,47.53,39.05,66.98,32.38,0,19,0,passes_both,1,1,58.32,45.45,69.40,44.99,0,6,0,passes_both,0.9041,1
JacksonDatabind-102,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer needs a configured collaborator to surface (JacksonDatabind-102),1,1,52.14,57.33,70.60,39.10,1,11,1,detects_bug,1,1,79.81,68.77,85.79,48.29,1,16,0,detects_bug,1,1,81.58,61.31,85.69,42.44,1,8,2,detects_bug,1,1,99.65,86.41,100.00,89.96,1,13,0,detects_bug,0.9028,1
JacksonDatabind-103,JacksonDatabind,com.fasterxml.jackson.databind.deser.std.StdDeserializer,1,com.fasterxml.jackson.databind.deser.std.StdDeserializer,StdDeserializer propagates a null the caller cannot receive (JacksonDatabind-103),1,1,56.71,43.49,57.66,43.25,0,5,1,fails_both,1,1,59.37,38.12,70.88,53.68,0,12,0,encodes_bug,1,1,60.81,44.15,65.33,24.40,0,13,2,fails_both,1,1,87.08,65.56,91.19,59.56,1,16,0,detects_bug,0.3054,0
JacksonDatabind-104,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode misbehaves only for a fully populated instance (JacksonDatabind-104),1,1,72.17,62.35,78.49,62.50,1,13,0,detects_bug,1,1,82.08,80.05,89.09,82.01,1,5,1,detects_bug,1,1,71.66,59.11,76.27,58.55,1,5,0,detects_bug,1,1,100.00,92.26,100.00,78.60,1,9,1,detects_bug,0.9026,1
JacksonDatabind-105,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode returns before the guard it needs (JacksonDatabind-105),1,1,22.29,3.39,34.21,0.00,0,12,0,encodes_bug,1,1,62.56,61.66,73.22,30.65,0,15,0,passes_both,1,1,46.17,34.39,62.47,41.95,0,4,0,passes_both,1,1,84.93,70.78,77.52,78.13,0,9,2,encodes_bug,0.3053,0
JacksonDatabind-106,JacksonDatabind,com.fasterxml.jackson.databind.ser.BeanSerializer,1,com.fasterxml.jackson.databind.ser.BeanSerializer,BeanSerializer depends on a nested builder reaching a particular state (JacksonDatabind-106),1,1,38.37,29.53,48.67,15.42,0,16,0,encodes_bug,1,1,57.19,43.09,63.49,36.28,0,18,1,passes_both,1,1,46.39,45.09,61.51,43.65,0,22,0,encodes_bug,1,1,72.03,58.15,85.87,65.13,0,4,1,encodes_bug,0.3035,0
JacksonDatabind-107,JacksonDatabind,com.fasterxml.jackson.databind.deser.BeanDeserializer,1,com.fasterxml.jackson.databind.deser.BeanDeserializer,BeanDeserializer needs a configured collaborator to surface (JacksonDatabind-107),1,1,35.97,22.87,37.90,29.43,0,12,0,passes_both,1,1,60.82,31.58,57.72,31.80,0,22,1,passes_both,1,1,55.47,52.85,73.22,38.27,0,6,0,passes_both,1,1,68.58,54.32,79.17,76.78,0,12,0,passes_both,0.9025,1
JacksonDatabind-108,JacksonDatabind,com.fasterxml.jackson.databind.node.ObjectNode,1,com.fasterxml.jackson.databind.node.ObjectNode,ObjectNode depends on a nested builder reaching a particular state (JacksonDatabind-108),1,1,48.52,22.81,49.99,8.61,0,4,0,passes_both,1,1,50.11,35.98,63.31,18.63,0,14,1,passes_both,1,1,57.58,57.83,68.12,49.98,0,3,1,encodes_bug,1,1,72.94,57.75,77.10,68.57,0,10,1,passes_both,0.3032,0
JacksonDatabind-109,JacksonDatabind,com.fasterxml.jackson.databind.introspect.AnnotatedClass,1,com.fasterxml.jackson.databind.introspect.AnnotatedClass,AnnotatedClass propagates a null the caller cannot receive (JacksonDatabind-109),1,1,60.87,42.62,59.78,57.01,0,19,2,passes_both,1,1,64.97,52.15,73.95,60.97,1,15,0,detects_bug,1,1,68.25,52.93,74.63,39.67,1,17,0,detects_bug,1,1,98.73,86.96,99.94,77.47,1,10,0,detects_bug,0.3027,0
JacksonDatabind-110,JacksonDatabind,com.fasterxml.jackson.databind.introspect.AnnotatedClass,1,com.fasterxml.jackson.databind.introspect.AnnotatedClass,AnnotatedClass produces output that is well-formed but incorrect (JacksonDatabind-110),1,1,28.81,19.59,48.69,2.87,0,12,1,passes_both,1,1,34.29,26.54,53.63,17.96,0,12,0,encodes_bug,1,1,49.78,29.42,54.47,22.98,0,21,1,encodes_bug,1,1,74.88,63.61,86.11,65.42,0,11,2,passes_both,0.9023,1
JacksonDatabind-111,JacksonDatabind,com.fasterxml.jackson.databind.type.TypeFactory,1,com.fasterxml.jackson.databind.type.TypeFactory,TypeFactory produces output that is well-formed but incorrect (JacksonDatabind-111),1,1,30.62,13.27,33.55,13.39,0,5,2,passes_both,1,1,46.27,33.82,55.67,28.13,0,15,0,passes_both,0,0,,,,,0,0,5,no_compile,1,1,64.65,57.68,70.28,51.61,0,10,1,encodes_bug,0.3009,0
JacksonDatabind-112,JacksonDatabind,com.fasterxml.jackson.databind.introspect.AnnotatedClass,1,com.fasterxml.jackson.databind.introspect.AnnotatedClass,AnnotatedClass computes a silently wrong result (JacksonDatabind-112),1,1,82.96,72.77,90.25,83.12,1,13,1,detects_bug,1,1,99.97,83.78,100.00,68.73,1,3,0,detects_bug,1,1,74.34,64.94,75.02,43.86,1,6,1,detects_bug,1,1,86.50,81.89,87.41,69.20,1,7,0,detects_bug,0.3006,0
JacksonXml-1,JacksonXml,com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,1,com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator,ToXmlGenerator computes a silently wrong result (JacksonXml-1),1,1,37.15,25.69,40.22,18.49,0,16,0,passes_both,1,1,44.28,34.93,52.03,35.13,0,16,0,passes_both,1,1,29.62,21.72,40.27,14.27,0,16,0,passes_both,1,1,72.53,54.01,82.80,74.08,0,6,1,encodes_bug,0.3003,0
JacksonXml-2,JacksonXml,com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider,1,com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider,XmlSerializerProvider is decided by the value an external call returns (JacksonXml-2),1,1,28.87,24.04,48.85,23.40,0,5,2,fails_both,1,1,51.47,35.72,64.22,34.21,0,10,1,passes_both,1,1,61.26,42.06,68.62,34.76,0,12,0,passes_both,1,1,60.50,59.10,73.09,50.68,0,12,0,encodes_bug,0.2998,0
JacksonXml-3,JacksonXml,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,1,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,FromXmlParser returns before the guard it needs (JacksonXml-3),1,1,47.54,34.49,53.99,36.32,0,5,2,passes_both,1,1,82.41,62.89,83.44,71.65,1,22,2,detects_bug,1,1,61.95,56.33,78.20,42.78,1,8,2,detects_bug,1,1,88.07,69.81,88.43,51.19,1,18,0,detects_bug,0.2968,0
JacksonXml-4,JacksonXml,com.fasterxml.jackson.dataformat.xml.XmlMapper,1,com.fasterxml.jackson.dataformat.xml.XmlMapper,XmlMapper returns before the guard it needs (JacksonXml-4),1,1,44.33,33.51,44.27,40.53,0,6,1,passes_both,1,1,66.53,46.03,68.17,24.71,0,10,0,encodes_bug,1,1,50.13,34.38,56.99,24.46,0,19,0,passes_both,1,1,79.09,57.19,86.34,58.29,1,6,2,detects_bug,0.8820,1
JacksonXml-5,JacksonXml,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,1,com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,FromXmlParser returns before the guard it needs (JacksonXml-5),1,1,64.80,55.01,57.07,61.79,1,21,1,detects_bug,1,1,78.18,63.98,78.10,37.21,1,9,1,detects_bug,1,1,86.71,76.17,96.48,75.76,1,3,1,detects_bug,1,1,85.09,76.29,79.00,63.71,1,10,0,detects_bug,0.8804,1
JacksonXml-6,JacksonXml,com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider,1,com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider,XmlSerializerProvider selects the wrong branch without failing (JacksonXml-6),1,1,31.84,29.45,53.67,11.05,0,13,1,passes_both,1,1,39.79,30.82,47.56,26.66,0,10,0,encodes_bug,0,0,,,,,0,0,5,no_compile,1,1,61.72,56.84,66.81,48.91,0,6,1,encodes_bug,0.8787,1
Jsoup-1,Jsoup,org.jsoup.parser.TokeniserState,1,org.jsoup.parser.TokeniserState,TokeniserState propagates a null the caller cannot receive (Jsoup-1),1,1,70.49,62.15,71.30,41.40,1,18,2,detects_bug,1,1,85.65,77.82,94.89,60.67,1,8,0,detects_bug,1,1,77.50,68.87,85.14,60.58,1,22,0,detects_bug,1,1,90.24,87.83,95.89,73.30,1,14,1,detects_bug,0.2944,0
Jsoup-2,Jsoup,org.jsoup.parser.HtmlTreeBuilder,1,org.jsoup.parser.HtmlTreeBuilder,HtmlTreeBuilder returns before the guard it needs (Jsoup-2),1,1,55.02,38.36,62.61,38.62,0,10,1,passes_both,1,1,82.16,71.36,85.99,67.75,1,7,1,detects_bug,1,1,73.51,58.35,77.06,39.39,1,20,0,detects_bug,1,1,89.55,77.16,87.14,92.35,1,6,1,detects_bug,0.8714,1
Jsoup-3,Jsoup,org.jsoup.parser.Tokeniser,1,org.jsoup.parser.Tokeniser,Tokeniser rounds in the wrong direction (Jsoup-3),0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0.2942,0
Jsoup-4,Jsoup,org.jsoup.safety.Cleaner,1,org.jsoup.safety.Cleaner,Cleaner misbehaves only for a fully populated instance (Jsoup-4),1,1,31.01,25.49,43.33,16.00,0,12,1,fails_both,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0.2929,0
Jsoup-5,Jsoup,org.jsoup.select.Selector,1,org.jsoup.select.Selector,Selector computes a silently wrong result (Jsoup-5),1,1,39.06,15.99,47.14,3.60,0,7,0,passes_both,1,1,50.71,50.84,58.31,40.84,0,15,0,fails_both,1,1,55.80,39.81,59.87,42.05,0,9,1,passes_both,1,1,54.71,33.24,70.58,67.36,0,5,0,fails_both,0.2926,0
