# Per-class results, RQ1-RQ4 (paper Sec. 5.1-5.4).
# STRATIFIED SAMPLE, not the full corpus. Generation and the build ran on all
# 147,473 classes, so the compilation-rate and attempt columns of
# tab:extended_results_with_compilation are corpus-wide. Coverage, mutation and
# smell columns are computed on these 400 classes per configuration, drawn once
# by lines of code and cyclomatic complexity and held fixed across all 37
# configurations so that every comparison is paired. Sampling error on a quality
# column is about +/-2 pp; see tab:rq1_dispersion.
# pit_tests_run is the number of tests PIT actually ran against after
# skipFailingTests; it equals tests_run wherever the final suite passes.
# semantically_reproducible is the memorization probe's verdict for the class,
# at the CodeBLEU 0.8 threshold; it is a property of the class, so it is the
# same across every configuration of that class.
# Class and repository identifiers are anonymised.
project_id,class_name,qualified_name,model,strategy,compiled_initially,compiled,tests_passed,attempts,correction_iterations,correction_termination,line_coverage,branch_coverage,method_coverage,mutation_score,mutants_killed,mutants_survived,mutants_excluded,smell_detector,AR,EH,MG,EA,LT,UT,RO,MNT,initial_error_category,initial_error_phase,error_resolved,tests_run,pit_tests_run,test_failures,prompt_tokens,completion_tokens,duration_seconds,error,test_file,semantically_reproducible
repo_033,Class273,com.example.p33.Class273,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.2095,97.4949,100.0000,97.6002,40,1,3,tsdetect,0,1,0,0,0,0,0,4,,,0,7,7,0,22897,6869,35.3,,src/test/java/com/example/p33/Class273Test.java,0
repo_034,Class274,com.example.p34.Class274,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.2838,100.0000,100.0000,84.5224,11,2,0,tsdetect,0,0,0,0,0,0,0,3,,,0,4,4,0,22583,6996,30.36,,src/test/java/com/example/p34/Class274Test.java,0
repo_035,Class275,com.example.p35.Class275,gemini-2.5-pro,dynamic,1,1,1,1,0,success,94.4894,96.3979,97.8678,81.9258,9,2,1,tsdetect,1,0,0,0,1,1,0,4,,,0,9,9,0,27651,3161,30.94,,src/test/java/com/example/p35/Class275Test.java,0
repo_036,Class276,com.example.p36.Class276,gemini-2.5-pro,dynamic,1,1,1,1,0,success,88.2126,91.8216,93.8215,69.2119,9,4,1,tsdetect,1,0,0,0,1,1,0,5,,,0,5,5,0,26800,6266,38.61,,src/test/java/com/example/p36/Class276Test.java,1
repo_037,Class277,com.example.p37.Class277,gemini-2.5-pro,dynamic,1,1,1,1,0,success,97.3468,97.2633,100.0000,81.2637,13,3,1,tsdetect,0,0,0,0,3,0,1,4,,,0,10,10,0,25227,9352,29.22,,src/test/java/com/example/p37/Class277Test.java,0
repo_038,Class278,com.example.p38.Class278,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.1595,97.1736,100.0000,91.0082,10,1,1,tsdetect,0,0,0,1,3,0,0,6,,,0,5,5,0,25498,7808,45.45,,src/test/java/com/example/p38/Class278Test.java,0
repo_039,Class279,com.example.p39.Class279,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9875,98.4500,100.0000,96.2195,25,1,1,tsdetect,0,0,0,1,2,0,0,5,,,0,5,5,0,25854,8001,34.34,,src/test/java/com/example/p39/Class279Test.java,1
repo_040,Class280,com.example.p40.Class280,gemini-2.5-pro,dynamic,1,1,1,1,0,success,87.4049,85.6519,92.6602,72.7518,8,3,1,tsdetect,1,1,0,1,5,0,0,6,,,0,12,12,0,23499,8775,32.78,,src/test/java/com/example/p40/Class280Test.java,0
repo_041,Class281,com.example.p41.Class281,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,99.9975,100.0000,19,0,2,tsdetect,0,0,0,0,2,1,0,2,,,0,14,14,0,27560,8686,37.43,,src/test/java/com/example/p41/Class281Test.java,1
repo_042,Class282,com.example.p42.Class282,gemini-2.5-pro,dynamic,1,1,1,1,0,success,93.4826,91.4187,96.6837,81.8756,9,2,1,tsdetect,2,0,0,0,1,0,0,7,,,0,13,13,0,26630,7340,36.17,,src/test/java/com/example/p42/Class282Test.java,0
repo_043,Class283,com.example.p43.Class283,gemini-2.5-pro,dynamic,1,1,1,1,0,success,87.5384,82.5818,88.8936,71.9914,18,7,2,tsdetect,0,0,0,1,2,0,0,7,,,0,8,8,0,24191,6844,34.75,,src/test/java/com/example/p43/Class283Test.java,0
repo_044,Class284,com.example.p44.Class284,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,99.8741,81.8281,9,2,1,tsdetect,2,2,0,0,2,0,0,1,,,0,6,6,0,23468,8743,33.48,,src/test/java/com/example/p44/Class284Test.java,0
repo_045,Class285,com.example.p45.Class285,gemini-2.5-pro,dynamic,1,1,1,1,0,success,91.4401,93.6158,97.7429,75.0361,27,9,2,tsdetect,0,0,0,1,1,0,0,7,,,0,11,11,0,22015,11159,31.71,,src/test/java/com/example/p45/Class285Test.java,0
repo_046,Class286,com.example.p46.Class286,gemini-2.5-pro,dynamic,1,1,1,1,0,success,89.3726,87.0723,94.2372,75.0714,9,3,1,tsdetect,1,0,0,0,1,1,0,8,,,0,14,14,0,19899,9967,43.52,,src/test/java/com/example/p46/Class286Test.java,0
repo_047,Class287,com.example.p47.Class287,gemini-2.5-pro,dynamic,1,1,1,1,0,success,89.9654,92.6288,97.5737,72.6951,8,3,1,tsdetect,1,0,0,0,1,0,0,4,,,0,4,4,0,25122,6953,31.15,,src/test/java/com/example/p47/Class287Test.java,1
repo_048,Class288,com.example.p48.Class288,gemini-2.5-pro,dynamic,1,1,1,1,0,success,98.7506,93.4430,99.9906,81.7808,9,2,1,tsdetect,0,0,0,1,4,0,0,5,,,0,5,5,0,23687,9031,34.6,,src/test/java/com/example/p48/Class288Test.java,1
repo_049,Class289,com.example.p49.Class289,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,94.7388,99.2034,81.8362,9,2,1,tsdetect,0,0,0,0,1,0,0,3,,,0,7,7,0,25101,8764,31.19,,src/test/java/com/example/p49/Class289Test.java,0
repo_050,Class290,com.example.p50.Class290,gemini-2.5-pro,dynamic,1,1,1,1,0,success,96.4080,92.5064,97.7391,72.7664,8,3,1,tsdetect,0,1,0,0,3,0,0,7,,,0,11,11,0,23593,8594,30.61,,src/test/java/com/example/p50/Class290Test.java,0
repo_051,Class291,com.example.p51.Class291,gemini-2.5-pro,dynamic,1,1,1,1,0,success,88.9682,77.7308,93.8017,66.5797,20,10,1,tsdetect,0,1,0,0,3,0,0,5,,,0,6,6,0,23698,9820,35.44,,src/test/java/com/example/p51/Class291Test.java,0
repo_052,Class292,com.example.p52.Class292,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.7594,100.0000,100.0000,84.6778,11,2,1,tsdetect,1,0,0,0,0,0,0,5,,,0,12,12,0,24370,8037,31.82,,src/test/java/com/example/p52/Class292Test.java,0
repo_053,Class293,com.example.p53.Class293,gemini-2.5-pro,dynamic,1,1,1,1,0,success,98.7465,95.1516,97.9985,72.8155,8,3,1,tsdetect,0,0,0,1,4,0,0,3,,,0,7,7,0,21198,10897,30.92,,src/test/java/com/example/p53/Class293Test.java,0
repo_054,Class294,com.example.p54.Class294,gemini-2.5-pro,dynamic,1,1,1,1,0,success,97.5190,89.0586,98.3043,85.3125,29,5,2,tsdetect,0,1,2,2,1,0,0,4,,,0,7,7,0,22177,10688,31.61,,src/test/java/com/example/p54/Class294Test.java,0
repo_055,Class295,com.example.p55.Class295,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,90.9613,10,1,1,tsdetect,2,0,0,0,0,0,0,1,,,0,4,4,0,24303,6917,33.85,,src/test/java/com/example/p55/Class295Test.java,0
repo_056,Class296,com.example.p56.Class296,gemini-2.5-pro,dynamic,1,1,1,1,0,success,87.1738,83.1399,92.9086,63.6731,7,4,1,tsdetect,2,0,0,0,1,1,0,6,,,0,7,7,0,25072,8062,30.96,,src/test/java/com/example/p56/Class296Test.java,0
repo_057,Class297,com.example.p57.Class297,gemini-2.5-pro,dynamic,1,1,1,1,0,success,94.4669,96.1992,97.8758,85.8872,12,2,1,tsdetect,0,0,0,0,1,0,0,3,,,0,4,4,0,26756,7046,30.88,,src/test/java/com/example/p57/Class297Test.java,0
repo_058,Class298,com.example.p58.Class298,gemini-2.5-pro,dynamic,1,1,1,1,0,success,93.3982,86.5966,97.0129,81.7710,9,2,1,tsdetect,0,1,0,0,3,1,0,2,,,0,10,10,0,22639,8240,31.24,,src/test/java/com/example/p58/Class298Test.java,0
repo_059,Class299,com.example.p59.Class299,gemini-2.5-pro,dynamic,1,1,1,1,0,success,90.0085,85.0250,95.8097,72.8144,8,3,1,tsdetect,2,0,0,0,6,0,0,7,,,0,10,10,0,22084,7932,29.62,,src/test/java/com/example/p59/Class299Test.java,0
repo_060,Class300,com.example.p60.Class300,gemini-2.5-pro,dynamic,1,1,1,1,0,success,95.9113,92.7160,99.4166,90.9830,10,1,1,tsdetect,0,0,1,1,1,0,1,4,,,0,14,14,0,23569,5861,43.27,,src/test/java/com/example/p60/Class300Test.java,0
repo_061,Class301,com.example.p61.Class301,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9908,100.0000,100.0000,94.7189,18,1,1,tsdetect,0,1,0,0,0,0,0,2,,,0,6,6,0,24068,8528,38.45,,src/test/java/com/example/p61/Class301Test.java,0
repo_062,Class302,com.example.p62.Class302,gemini-2.5-pro,dynamic,1,1,1,1,0,success,96.2365,89.8843,100.0000,97.3377,36,1,3,tsdetect,0,0,0,1,0,0,0,4,,,0,9,9,0,25537,6294,39.89,,src/test/java/com/example/p62/Class302Test.java,0
repo_063,Class303,com.example.p63.Class303,gemini-2.5-pro,dynamic,1,1,1,1,0,success,81.9085,82.4644,86.4161,65.2225,15,8,2,tsdetect,1,3,0,0,4,0,0,6,,,0,4,4,0,22836,9342,36.34,,src/test/java/com/example/p63/Class303Test.java,1
repo_064,Class304,com.example.p64.Class304,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,96.2148,100.0000,81.9104,9,2,1,tsdetect,0,0,0,0,3,0,0,7,,,0,5,5,0,28251,9837,31.01,,src/test/java/com/example/p64/Class304Test.java,0
repo_065,Class305,com.example.p65.Class305,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.6828,80.7710,88.9439,63.0764,17,10,2,tsdetect,2,0,0,0,1,0,0,3,,,0,8,8,0,20495,9085,45.37,,src/test/java/com/example/p65/Class305Test.java,0
repo_066,Class306,com.example.p66.Class306,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.8466,77.9617,90.3654,77.6299,14,4,1,tsdetect,1,0,1,1,0,0,0,6,,,0,9,9,0,20824,5672,34.79,,src/test/java/com/example/p66/Class306Test.java,1
repo_067,Class307,com.example.p67.Class307,gemini-2.5-pro,dynamic,1,1,1,1,0,success,84.9752,80.8645,88.7862,72.7338,16,6,2,tsdetect,3,1,0,1,1,0,0,11,,,0,9,9,0,22998,7795,30.32,,src/test/java/com/example/p67/Class307Test.java,1
repo_068,Class308,com.example.p68.Class308,gemini-2.5-pro,dynamic,1,1,1,1,0,success,91.6180,85.1102,93.2186,72.7650,8,3,1,tsdetect,0,0,0,0,3,0,0,5,,,0,4,4,0,25582,8833,29.53,,src/test/java/com/example/p68/Class308Test.java,0
repo_069,Class309,com.example.p69.Class309,gemini-2.5-pro,dynamic,1,1,1,1,0,success,87.5543,83.9430,92.0317,76.8130,10,3,1,tsdetect,1,0,0,0,2,0,0,6,,,0,14,14,0,23944,7750,30.91,,src/test/java/com/example/p69/Class309Test.java,0
repo_070,Class310,com.example.p70.Class310,gemini-2.5-pro,dynamic,1,1,1,1,0,success,94.1245,82.8118,96.9330,81.7802,9,2,1,tsdetect,0,0,0,0,0,0,0,9,,,0,11,11,0,19932,6478,31.43,,src/test/java/com/example/p70/Class310Test.java,0
repo_071,Class311,com.example.p71.Class311,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,99.9611,11,0,1,tsdetect,0,0,0,0,0,0,0,1,,,0,5,5,0,21661,9659,30.82,,src/test/java/com/example/p71/Class311Test.java,1
repo_072,Class312,com.example.p72.Class312,gemini-2.5-pro,dynamic,1,1,1,1,0,success,96.1389,92.1922,99.0754,85.7086,18,3,1,tsdetect,0,0,0,0,1,1,0,3,,,0,9,9,0,20792,9185,32.99,,src/test/java/com/example/p72/Class312Test.java,0
repo_073,Class313,com.example.p73.Class313,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,78.8921,15,4,2,tsdetect,0,0,0,0,2,0,0,0,,,0,7,7,0,26611,7768,31.78,,src/test/java/com/example/p73/Class313Test.java,0
repo_074,Class314,com.example.p74.Class314,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,94.6472,99.7658,89.1307,41,5,3,tsdetect,0,0,0,0,1,0,0,2,,,0,9,9,0,21364,6675,42.82,,src/test/java/com/example/p74/Class314Test.java,0
repo_075,Class315,com.example.p75.Class315,gemini-2.5-pro,dynamic,1,1,1,1,0,success,97.9477,95.4138,100.0000,81.8147,9,2,1,tsdetect,1,1,0,0,3,0,1,4,,,0,14,14,0,28083,5926,36.7,,src/test/java/com/example/p75/Class315Test.java,0
repo_076,Class316,com.example.p76.Class316,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,99.9694,100.0000,99.9991,20,0,1,tsdetect,0,0,0,0,1,0,0,1,,,0,5,5,0,26325,7569,45.94,,src/test/java/com/example/p76/Class316Test.java,0
repo_077,Class317,com.example.p77.Class317,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,100.0000,11,0,1,tsdetect,0,0,0,0,1,0,0,2,,,0,7,7,0,25609,9893,32.98,,src/test/java/com/example/p77/Class317Test.java,0
repo_078,Class318,com.example.p78.Class318,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,91.8780,100.0000,90.9582,10,1,1,tsdetect,0,0,0,2,1,0,0,2,,,0,13,13,0,22265,8675,29.96,,src/test/java/com/example/p78/Class318Test.java,0
repo_079,Class319,com.example.p79.Class319,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.7832,86.6436,93.4568,80.0705,20,5,2,tsdetect,0,0,0,1,2,0,0,6,,,0,7,7,0,21761,3420,33.27,,src/test/java/com/example/p79/Class319Test.java,1
repo_000,Class320,com.example.p0.Class320,gemini-2.5-pro,dynamic,1,1,1,1,0,success,88.9417,82.9257,92.7934,60.9251,28,18,3,tsdetect,1,0,0,0,3,1,0,7,,,0,7,7,0,25282,7730,40.06,,src/test/java/com/example/p0/Class320Test.java,1
repo_001,Class321,com.example.p1.Class321,gemini-2.5-pro,dynamic,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,26599,9813,34.74,compilation failed after 5 attempts,,0
repo_002,Class322,com.example.p2.Class322,gemini-2.5-pro,dynamic,0,1,1,2,1,success,83.7346,70.4551,86.3944,66.6799,14,7,2,tsdetect,1,0,0,1,5,0,0,6,syntax_violation,compilation,1,7,7,0,26283,7653,38.77,,src/test/java/com/example/p2/Class322Test.java,0
repo_003,Class323,com.example.p3.Class323,gemini-2.5-pro,dynamic,1,1,1,1,0,success,95.3317,90.3794,96.8917,86.9028,33,5,2,tsdetect,0,0,0,0,3,0,0,5,,,0,8,8,0,26266,7616,42.59,,src/test/java/com/example/p3/Class323Test.java,0
repo_004,Class324,com.example.p4.Class324,gemini-2.5-pro,dynamic,1,1,1,1,0,success,90.7386,79.2659,92.8210,72.6896,8,3,1,tsdetect,0,0,0,0,2,1,0,8,,,0,10,10,0,23275,6924,39.99,,src/test/java/com/example/p4/Class324Test.java,0
repo_005,Class325,com.example.p5.Class325,gemini-2.5-pro,dynamic,1,1,1,1,0,success,84.9998,81.2978,89.5315,71.4512,10,4,1,tsdetect,0,0,0,0,2,0,0,2,,,0,13,13,0,25309,7422,36.47,,src/test/java/com/example/p5/Class325Test.java,0
repo_006,Class326,com.example.p6.Class326,gemini-2.5-pro,dynamic,1,1,1,1,0,success,98.3510,94.6652,99.5542,78.0987,25,7,3,tsdetect,0,0,0,0,2,0,0,4,,,0,4,4,0,19457,7445,30.63,,src/test/java/com/example/p6/Class326Test.java,1
repo_007,Class327,com.example.p7.Class327,gemini-2.5-pro,dynamic,1,1,1,1,0,success,96.6084,90.5904,97.6377,81.2986,13,3,1,tsdetect,0,0,0,1,3,0,0,4,,,0,6,6,0,24040,9817,30.06,,src/test/java/com/example/p7/Class327Test.java,0
repo_008,Class328,com.example.p8.Class328,gemini-2.5-pro,dynamic,1,1,1,1,0,success,90.9812,76.9216,92.0404,81.7976,9,2,1,tsdetect,3,0,0,1,2,0,0,5,,,0,4,4,0,27170,12146,35.01,,src/test/java/com/example/p8/Class328Test.java,0
repo_009,Class329,com.example.p9.Class329,gemini-2.5-pro,dynamic,1,1,1,1,0,success,81.6017,79.9163,90.8033,54.6621,6,5,1,tsdetect,1,0,0,0,3,0,0,5,,,0,6,6,0,21043,8023,29.95,,src/test/java/com/example/p9/Class329Test.java,0
repo_010,Class330,com.example.p10.Class330,gemini-2.5-pro,dynamic,1,1,1,1,0,success,93.8835,88.1852,96.3700,87.4841,28,4,3,tsdetect,0,0,0,2,5,1,0,2,,,0,10,10,0,23533,7502,29.97,,src/test/java/com/example/p10/Class330Test.java,1
repo_011,Class331,com.example.p11.Class331,gemini-2.5-pro,dynamic,1,1,1,1,0,success,83.8476,71.7444,89.1346,68.8086,11,5,1,tsdetect,0,0,0,0,3,0,0,4,,,0,12,12,0,20975,11716,33.43,,src/test/java/com/example/p11/Class331Test.java,0
repo_012,Class332,com.example.p12.Class332,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,90.9219,10,1,1,tsdetect,0,0,0,1,0,0,0,1,,,0,7,7,0,25278,8090,30.42,,src/test/java/com/example/p12/Class332Test.java,0
repo_013,Class333,com.example.p13.Class333,gemini-2.5-pro,dynamic,1,1,1,1,0,success,91.7898,100.0000,100.0000,72.7411,8,3,1,tsdetect,0,1,0,0,3,0,0,4,,,0,9,9,0,22396,10653,33.13,,src/test/java/com/example/p13/Class333Test.java,0
repo_014,Class334,com.example.p14.Class334,gemini-2.5-pro,dynamic,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,runtime_exception,test,0,0,0,0,25891,6054,39.85,compilation failed after 5 attempts,,0
repo_015,Class335,com.example.p15.Class335,gemini-2.5-pro,dynamic,1,1,1,1,0,success,97.3546,96.3454,99.2605,81.8121,9,2,1,tsdetect,0,0,0,1,1,0,0,3,,,0,10,10,0,22457,10695,31.45,,src/test/java/com/example/p15/Class335Test.java,0
repo_016,Class336,com.example.p16.Class336,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.4984,100.0000,100.0000,81.7726,9,2,1,tsdetect,0,1,0,0,2,1,0,3,,,0,9,9,0,20967,9667,32.79,,src/test/java/com/example/p16/Class336Test.java,1
repo_017,Class337,com.example.p17.Class337,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,81.8543,9,2,1,tsdetect,0,0,0,0,0,0,0,1,,,0,7,7,0,27694,10463,31.24,,src/test/java/com/example/p17/Class337Test.java,1
repo_018,Class338,com.example.p18.Class338,gemini-2.5-pro,dynamic,1,1,1,1,0,success,84.2471,81.6673,91.9426,81.8446,9,2,1,tsdetect,1,0,0,0,2,0,0,5,,,0,4,4,0,24764,7143,33.24,,src/test/java/com/example/p18/Class338Test.java,0
repo_019,Class339,com.example.p19.Class339,gemini-2.5-pro,dynamic,1,1,1,1,0,success,90.9229,85.6953,98.4370,81.8928,9,2,1,tsdetect,1,0,0,1,1,0,0,0,,,0,13,13,0,25062,10814,36.8,,src/test/java/com/example/p19/Class339Test.java,0
repo_020,Class340,com.example.p20.Class340,gemini-2.5-pro,dynamic,1,1,1,1,0,success,96.2648,96.6572,98.2390,81.2543,13,3,2,tsdetect,1,0,0,1,3,0,0,3,,,0,8,8,0,23472,8890,30.11,,src/test/java/com/example/p20/Class340Test.java,0
repo_021,Class341,com.example.p21.Class341,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9753,95.8334,100.0000,93.9828,31,2,2,tsdetect,0,0,0,1,2,0,0,1,,,0,10,10,0,18903,8904,33.29,,src/test/java/com/example/p21/Class341Test.java,0
repo_022,Class342,com.example.p22.Class342,gemini-2.5-pro,dynamic,1,1,1,1,0,success,83.5091,83.9319,91.2991,63.6281,7,4,1,tsdetect,2,0,0,1,3,0,0,4,,,0,8,8,0,25418,6290,31.61,,src/test/java/com/example/p22/Class342Test.java,1
repo_023,Class343,com.example.p23.Class343,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.5896,84.4435,91.0143,72.7811,8,3,1,tsdetect,4,0,0,1,2,1,1,6,,,0,9,9,0,25517,8949,29.85,,src/test/java/com/example/p23/Class343Test.java,1
repo_024,Class344,com.example.p24.Class344,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,97.7401,99.4174,90.8930,10,1,1,tsdetect,3,0,0,0,1,0,0,2,,,0,5,5,0,26220,8141,33.85,,src/test/java/com/example/p24/Class344Test.java,1
repo_025,Class345,com.example.p25.Class345,gemini-2.5-pro,dynamic,1,1,1,1,0,success,84.3644,78.0914,88.3594,73.1129,38,14,3,tsdetect,0,0,0,1,0,0,0,7,,,0,13,13,0,24163,9068,35.23,,src/test/java/com/example/p25/Class345Test.java,0
repo_026,Class346,com.example.p26.Class346,gemini-2.5-pro,dynamic,1,1,1,1,0,success,86.9308,76.2393,92.7322,69.2113,9,4,1,tsdetect,0,1,0,1,3,0,0,9,,,0,10,10,0,27007,8246,39.8,,src/test/java/com/example/p26/Class346Test.java,0
repo_027,Class347,com.example.p27.Class347,gemini-2.5-pro,dynamic,1,1,1,1,0,success,86.9841,88.2906,94.0808,63.6796,7,4,1,tsdetect,1,0,0,1,4,2,0,4,,,0,4,4,0,23678,7644,32.93,,src/test/java/com/example/p27/Class347Test.java,1
repo_028,Class348,com.example.p28.Class348,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.9087,75.4341,91.6733,75.0806,12,4,1,tsdetect,3,0,0,1,2,0,0,2,,,0,5,5,0,23855,8137,31.08,,src/test/java/com/example/p28/Class348Test.java,0
repo_029,Class349,com.example.p29.Class349,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,81.9594,9,2,1,tsdetect,0,0,0,0,1,0,0,4,,,0,8,8,0,24040,5785,31.85,,src/test/java/com/example/p29/Class349Test.java,0
repo_030,Class350,com.example.p30.Class350,gemini-2.5-pro,dynamic,1,1,1,1,0,success,88.4158,80.5828,93.0211,63.5773,7,4,1,tsdetect,1,0,0,0,2,0,0,3,,,0,9,9,0,28618,8195,33.3,,src/test/java/com/example/p30/Class350Test.java,0
repo_031,Class351,com.example.p31.Class351,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.0005,75.3046,91.1036,63.6587,7,4,1,tsdetect,3,1,0,2,0,0,0,7,,,0,5,5,0,18917,9841,35.39,,src/test/java/com/example/p31/Class351Test.java,1
repo_032,Class352,com.example.p32.Class352,gemini-2.5-pro,dynamic,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,runtime_exception,test,0,0,0,0,24888,6878,33.61,compilation failed after 5 attempts,,0
repo_033,Class353,com.example.p33.Class353,gemini-2.5-pro,dynamic,1,1,1,1,0,success,87.7096,87.4524,91.7140,70.9766,22,9,2,tsdetect,1,1,0,1,3,1,0,7,,,0,9,9,0,20729,9931,31.58,,src/test/java/com/example/p33/Class353Test.java,0
repo_034,Class354,com.example.p34.Class354,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,97.9831,49,1,4,tsdetect,0,0,0,0,0,0,0,0,,,0,8,8,0,23086,8936,36.47,,src/test/java/com/example/p34/Class354Test.java,0
repo_035,Class355,com.example.p35.Class355,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9198,95.4640,100.0000,79.2276,19,5,1,tsdetect,2,1,0,0,1,0,0,3,,,0,5,5,0,20648,6721,33.04,,src/test/java/com/example/p35/Class355Test.java,0
repo_036,Class356,com.example.p36.Class356,gemini-2.5-pro,dynamic,1,1,1,1,0,success,85.3836,73.2103,89.8200,72.7160,24,9,3,tsdetect,1,0,0,0,5,0,0,6,,,0,11,11,0,24309,9950,32.99,,src/test/java/com/example/p36/Class356Test.java,0
repo_037,Class357,com.example.p37.Class357,gemini-2.5-pro,dynamic,1,1,1,1,0,success,89.2999,89.4220,97.2495,77.3306,17,5,1,tsdetect,1,0,1,0,2,0,0,1,,,0,7,7,0,24224,7161,31.23,,src/test/java/com/example/p37/Class357Test.java,0
repo_038,Class358,com.example.p38.Class358,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9743,100.0000,99.9815,99.9528,11,0,1,tsdetect,0,0,0,0,0,0,0,0,,,0,5,5,0,25823,8591,31.85,,src/test/java/com/example/p38/Class358Test.java,0
repo_039,Class359,com.example.p39.Class359,gemini-2.5-pro,dynamic,1,1,1,1,0,success,98.4432,86.1973,93.1243,72.8131,8,3,1,tsdetect,1,0,0,1,3,1,1,3,,,0,12,12,0,26397,10333,31.61,,src/test/java/com/example/p39/Class359Test.java,1
repo_040,Class360,com.example.p40.Class360,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.6874,93.4259,100.0000,75.0684,18,6,2,tsdetect,0,1,0,0,0,0,0,3,,,0,9,9,0,24668,10483,34.17,,src/test/java/com/example/p40/Class360Test.java,0
repo_041,Class361,com.example.p41.Class361,gemini-2.5-pro,dynamic,1,1,1,1,0,success,91.8330,91.7425,96.5019,81.8301,9,2,1,tsdetect,2,0,0,0,1,0,0,4,,,0,4,4,0,24909,9394,33.96,,src/test/java/com/example/p41/Class361Test.java,1
repo_042,Class362,com.example.p42.Class362,gemini-2.5-pro,dynamic,1,1,1,1,0,success,99.9776,99.7684,100.0000,97.1759,34,1,3,tsdetect,0,1,0,0,0,0,0,5,,,0,9,9,0,24574,6335,42.72,,src/test/java/com/example/p42/Class362Test.java,0
repo_043,Class363,com.example.p43.Class363,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,100.0000,100.0000,81.8606,9,2,1,tsdetect,0,0,0,1,1,0,0,2,,,0,11,11,0,23086,8306,32.62,,src/test/java/com/example/p43/Class363Test.java,1
repo_044,Class364,com.example.p44.Class364,gemini-2.5-pro,dynamic,1,1,1,1,0,success,89.0364,81.2886,95.0586,68.7708,11,5,2,tsdetect,2,0,0,1,2,0,0,4,,,0,13,13,0,21767,6932,36.23,,src/test/java/com/example/p44/Class364Test.java,0
repo_045,Class365,com.example.p45.Class365,gemini-2.5-pro,dynamic,1,1,1,1,0,success,90.7608,88.5865,96.4271,73.4726,11,4,1,tsdetect,0,0,0,1,4,0,0,6,,,0,5,5,0,24383,6465,29.82,,src/test/java/com/example/p45/Class365Test.java,1
repo_046,Class366,com.example.p46.Class366,gemini-2.5-pro,dynamic,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,23030,8582,33.28,compilation failed after 5 attempts,,0
repo_047,Class367,com.example.p47.Class367,gemini-2.5-pro,dynamic,1,1,1,1,0,success,100.0000,94.4880,100.0000,81.7443,9,2,1,tsdetect,1,0,0,2,0,0,0,3,,,0,4,4,0,23038,7993,35.13,,src/test/java/com/example/p47/Class367Test.java,0
