# RQ7 -- the correction loop as a factor orthogonal to the strategy (tab:rq7_loop).
# Same 2,000 classes as per_class_controls.csv, and for zero-shot and dynamic the same
# draw: compiled_loop_off equals compiled_initially there and tokens_loop_on equals tokens.
# tokens_loop_off is generation alone; tokens_loop_on adds 6,400 per correction iteration.
# compiled_loop_on is a superset of compiled_loop_off: the loop only repairs what failed.
class_id,strategy,compiled_loop_off,compiled_loop_on,tokens_loop_off,tokens_loop_on
s_0869,pseudo-code,0,1,9641,11955
s_0870,pseudo-code,0,1,8448,16256
s_0871,pseudo-code,1,1,14187,15794
s_0872,pseudo-code,1,1,9680,11994
s_0873,pseudo-code,0,0,10248,13100
s_0874,pseudo-code,1,1,6884,7635
s_0875,pseudo-code,1,1,8496,9811
s_0876,pseudo-code,1,1,8195,8636
s_0877,pseudo-code,0,1,18524,19479
s_0878,pseudo-code,1,1,10689,14167
s_0879,pseudo-code,1,1,7794,13180
s_0880,pseudo-code,1,1,8071,23143
s_0881,pseudo-code,0,0,14760,15007
s_0882,pseudo-code,1,1,11734,18186
s_0883,pseudo-code,0,0,7122,9410
s_0884,pseudo-code,0,1,11905,13283
s_0885,pseudo-code,1,1,6742,6742
s_0886,pseudo-code,1,1,8026,14010
s_0887,pseudo-code,0,0,13982,16656
s_0888,pseudo-code,1,1,7599,7599
s_0889,pseudo-code,0,1,5772,33088
s_0890,pseudo-code,1,1,8552,8552
s_0891,pseudo-code,0,1,11532,15908
s_0892,pseudo-code,1,1,21849,22621
s_0893,pseudo-code,0,1,2709,4967
s_0894,pseudo-code,1,1,9775,14762
s_0895,pseudo-code,1,1,22802,28148
s_0896,pseudo-code,1,1,7219,8945
s_0897,pseudo-code,1,1,19055,19218
s_0898,pseudo-code,1,1,12208,12208
s_0899,pseudo-code,0,1,15587,20171
s_0900,pseudo-code,0,1,12566,13018
s_0901,pseudo-code,1,1,8349,12429
s_0902,pseudo-code,1,1,10287,10603
s_0903,pseudo-code,0,0,7374,7374
s_0904,pseudo-code,0,1,13819,14007
s_0905,pseudo-code,0,1,9722,15736
s_0906,pseudo-code,1,1,8741,10936
s_0907,pseudo-code,0,1,8690,14515
s_0908,pseudo-code,0,1,14710,14710
s_0909,pseudo-code,1,1,10846,11735
s_0910,pseudo-code,1,1,10876,15006
s_0911,pseudo-code,1,1,16898,17259
s_0912,pseudo-code,1,1,15111,18278
s_0913,pseudo-code,1,1,14979,17657
s_0914,pseudo-code,1,1,18401,21338
s_0915,pseudo-code,0,1,8113,8113
s_0916,pseudo-code,1,1,15908,16479
s_0917,pseudo-code,1,1,12897,16535
s_0918,pseudo-code,1,1,10864,10864
s_0919,pseudo-code,0,1,7804,10910
s_0920,pseudo-code,1,1,15750,17063
s_0921,pseudo-code,0,0,10539,11322
s_0922,pseudo-code,1,1,13168,25399
s_0923,pseudo-code,1,1,22365,22365
s_0924,pseudo-code,0,1,8805,8805
s_0925,pseudo-code,1,1,10197,10197
s_0926,pseudo-code,0,0,11335,11335
s_0927,pseudo-code,1,1,12472,13780
s_0928,pseudo-code,1,1,12695,12695
s_0929,pseudo-code,0,1,9491,11874
s_0930,pseudo-code,1,1,7582,7582
s_0931,pseudo-code,1,1,10658,10658
s_0932,pseudo-code,1,1,5991,6350
s_0933,pseudo-code,1,1,10044,13097
s_0934,pseudo-code,1,1,10164,14087
s_0935,pseudo-code,1,1,20188,21713
s_0936,pseudo-code,1,1,14017,51609
s_0937,pseudo-code,1,1,14002,15484
s_0938,pseudo-code,1,1,11586,17040
s_0939,pseudo-code,1,1,18291,18291
s_0940,pseudo-code,0,1,13108,13108
s_0941,pseudo-code,1,1,14942,25270
s_0942,pseudo-code,1,1,6317,20155
s_0943,pseudo-code,1,1,8477,18042
s_0944,pseudo-code,1,1,7499,7499
s_0945,pseudo-code,0,1,10097,13882
s_0946,pseudo-code,1,1,14916,14916
s_0947,pseudo-code,0,1,11499,11499
s_0948,pseudo-code,1,1,8243,12780
s_0949,pseudo-code,1,1,12404,12404
s_0950,pseudo-code,0,1,8706,19929
s_0951,pseudo-code,1,1,11472,13005
s_0952,pseudo-code,0,1,12326,13394
s_0953,pseudo-code,1,1,11914,11914
s_0954,pseudo-code,1,1,10683,10683
s_0955,pseudo-code,1,1,9391,9574
s_0956,pseudo-code,0,0,6202,20218
s_0957,pseudo-code,1,1,11856,32483
s_0958,pseudo-code,0,1,9260,15534
s_0959,pseudo-code,1,1,11140,11140
s_0960,pseudo-code,1,1,11286,11593
s_0961,pseudo-code,0,1,8366,9974
s_0962,pseudo-code,1,1,8388,11703
s_0963,pseudo-code,1,1,12675,20726
s_0964,pseudo-code,1,1,9968,17505
s_0965,pseudo-code,1,1,8570,9084
s_0966,pseudo-code,1,1,6979,8777
s_0967,pseudo-code,1,1,8826,12347
s_0968,pseudo-code,1,1,9887,23804
s_0969,pseudo-code,1,1,10539,10539
s_0970,pseudo-code,1,1,13665,13665
s_0971,pseudo-code,1,1,7624,10363
s_0972,pseudo-code,0,1,8069,8578
s_0973,pseudo-code,1,1,11438,11438
s_0974,pseudo-code,1,1,12331,14277
s_0975,pseudo-code,1,1,7952,8619
s_0976,pseudo-code,0,1,8131,8131
s_0977,pseudo-code,1,1,14172,15969
s_0978,pseudo-code,0,0,10604,21517
s_0979,pseudo-code,1,1,17555,17555
s_0980,pseudo-code,1,1,11212,11212
s_0981,pseudo-code,0,1,8919,20971
s_0982,pseudo-code,1,1,13761,17599
s_0983,pseudo-code,1,1,8095,19822
s_0984,pseudo-code,1,1,7184,8195
s_0985,pseudo-code,0,0,9607,9793
s_0986,pseudo-code,0,1,9214,17364
s_0987,pseudo-code,0,1,10810,10943
s_0988,pseudo-code,0,1,5671,8810
s_0989,pseudo-code,0,1,8463,9836
s_0990,pseudo-code,1,1,9022,9022
s_0991,pseudo-code,1,1,10282,16305
s_0992,pseudo-code,1,1,10848,14718
s_0993,pseudo-code,1,1,8917,8917
s_0994,pseudo-code,1,1,4973,4973
s_0995,pseudo-code,1,1,11706,13358
s_0996,pseudo-code,1,1,15344,18194
s_0997,pseudo-code,1,1,6547,24345
s_0998,pseudo-code,0,1,11768,27298
s_0999,pseudo-code,1,1,13784,28206
s_1000,pseudo-code,1,1,9928,12672
s_1001,pseudo-code,1,1,10814,13562
s_1002,pseudo-code,1,1,8060,8060
s_1003,pseudo-code,0,0,10697,10697
s_1004,pseudo-code,1,1,9333,10385
s_1005,pseudo-code,0,1,13563,13563
s_1006,pseudo-code,1,1,10941,10996
s_1007,pseudo-code,0,1,12204,14103
s_1008,pseudo-code,1,1,18054,18085
s_1009,pseudo-code,1,1,6219,8623
s_1010,pseudo-code,0,0,13990,21586
s_1011,pseudo-code,1,1,15046,18626
s_1012,pseudo-code,1,1,9126,9126
s_1013,pseudo-code,0,0,8546,9698
s_1014,pseudo-code,0,0,6305,6305
s_1015,pseudo-code,0,0,5539,5539
s_1016,pseudo-code,1,1,18379,20446
s_1017,pseudo-code,1,1,13741,16206
s_1018,pseudo-code,1,1,17984,23137
s_1019,pseudo-code,0,1,8382,9419
s_1020,pseudo-code,1,1,5011,7162
s_1021,pseudo-code,1,1,9863,14054
s_1022,pseudo-code,1,1,12452,12680
s_1023,pseudo-code,1,1,8568,8568
s_1024,pseudo-code,1,1,5120,7911
s_1025,pseudo-code,1,1,14459,14459
s_1026,pseudo-code,0,1,8169,12381
s_1027,pseudo-code,1,1,13468,13468
s_1028,pseudo-code,1,1,6091,12097
s_1029,pseudo-code,1,1,8669,8689
s_1030,pseudo-code,1,1,10053,18981
s_1031,pseudo-code,1,1,6576,6576
s_1032,pseudo-code,1,1,7298,7597
s_1033,pseudo-code,1,1,11763,13588
s_1034,pseudo-code,1,1,6808,6808
s_1035,pseudo-code,0,0,15301,16697
s_1036,pseudo-code,0,1,17090,18139
s_1037,pseudo-code,1,1,8500,13417
s_1038,pseudo-code,0,1,8932,10314
s_1039,pseudo-code,1,1,11614,12947
s_1040,pseudo-code,1,1,11752,12163
s_1041,pseudo-code,1,1,27612,30629
s_1042,pseudo-code,1,1,15190,19182
s_1043,pseudo-code,0,1,9995,11675
s_1044,pseudo-code,1,1,10779,11971
s_1045,pseudo-code,1,1,12842,12842
s_1046,pseudo-code,1,1,14727,15898
s_1047,pseudo-code,0,1,8398,11467
s_1048,pseudo-code,1,1,15015,15015
s_1049,pseudo-code,1,1,9375,17075
s_1050,pseudo-code,1,1,9142,9142
s_1051,pseudo-code,1,1,7699,13220
s_1052,pseudo-code,0,1,11244,14057
s_1053,pseudo-code,0,1,10293,17280
s_1054,pseudo-code,1,1,8899,8899
s_1055,pseudo-code,0,1,8730,60448
s_1056,pseudo-code,1,1,15072,15405
s_1057,pseudo-code,1,1,10368,14347
s_1058,pseudo-code,1,1,6114,8669
s_1059,pseudo-code,0,0,9020,21520
s_1060,pseudo-code,0,1,8338,9449
s_1061,pseudo-code,1,1,7725,12251
s_1062,pseudo-code,0,0,15421,16016
s_1063,pseudo-code,0,1,9484,9808
s_1064,pseudo-code,0,1,10600,12394
s_1065,pseudo-code,1,1,10287,11292
s_1066,pseudo-code,1,1,10725,11582
s_1067,pseudo-code,1,1,8321,14280
s_1068,pseudo-code,0,1,10711,10711
s_1069,pseudo-code,0,1,12682,15752
s_1070,pseudo-code,0,1,7345,7345
s_1071,pseudo-code,1,1,11162,14551
s_1072,pseudo-code,0,1,7966,8117
s_1073,pseudo-code,1,1,10812,13812
s_1074,pseudo-code,1,1,5941,6976
s_1075,pseudo-code,0,1,15769,15769
s_1076,pseudo-code,1,1,9328,17163
s_1077,pseudo-code,0,1,18958,50596
s_1078,pseudo-code,1,1,14166,15540
s_1079,pseudo-code,1,1,8414,10786
s_1080,pseudo-code,1,1,8191,20056
s_1081,pseudo-code,0,1,11651,11651
s_1082,pseudo-code,1,1,7960,9176
s_1083,pseudo-code,0,1,13944,14696
s_1084,pseudo-code,0,1,13259,13352
s_1085,pseudo-code,1,1,7539,9493
s_1086,pseudo-code,0,0,11854,13711
s_1087,pseudo-code,0,1,11721,25099
s_1088,pseudo-code,1,1,6329,6329
s_1089,pseudo-code,1,1,7982,20073
s_1090,pseudo-code,0,1,8254,15073
s_1091,pseudo-code,1,1,15166,16342
s_1092,pseudo-code,0,1,15732,16698
s_1093,pseudo-code,0,1,10813,11930
s_1094,pseudo-code,1,1,12679,15394
s_1095,pseudo-code,1,1,14704,14704
s_1096,pseudo-code,0,0,9451,9772
s_1097,pseudo-code,1,1,12344,18503
s_1098,pseudo-code,1,1,19480,20383
s_1099,pseudo-code,1,1,15741,16953
s_1100,pseudo-code,0,1,5877,5877
s_1101,pseudo-code,1,1,9949,15218
s_1102,pseudo-code,1,1,8965,20229
s_1103,pseudo-code,1,1,16497,17152
s_1104,pseudo-code,1,1,18043,23381
s_1105,pseudo-code,1,1,12295,20790
s_1106,pseudo-code,1,1,13634,16646
s_1107,pseudo-code,1,1,14105,16067
s_1108,pseudo-code,0,1,7256,7256
s_1109,pseudo-code,1,1,14795,14795
s_1110,pseudo-code,1,1,13909,15719
s_1111,pseudo-code,1,1,17676,17676
s_1112,pseudo-code,1,1,17884,20310
s_1113,pseudo-code,1,1,12256,12256
s_1114,pseudo-code,1,1,17352,26411
s_1115,pseudo-code,1,1,9293,19230
s_1116,pseudo-code,0,1,8712,10380
s_1117,pseudo-code,1,1,7754,9024
s_1118,pseudo-code,1,1,7535,7535
s_1119,pseudo-code,1,1,9968,18104
s_1120,pseudo-code,1,1,9135,12111
s_1121,pseudo-code,1,1,10027,11438
s_1122,pseudo-code,1,1,9308,10594
s_1123,pseudo-code,1,1,10250,10880
s_1124,pseudo-code,0,0,11696,11696
s_1125,pseudo-code,1,1,11454,11454
s_1126,pseudo-code,1,1,15191,15191
s_1127,pseudo-code,1,1,12151,12151
s_1128,pseudo-code,1,1,13461,14757
s_1129,pseudo-code,1,1,12089,15056
s_1130,pseudo-code,0,1,9250,13374
s_1131,pseudo-code,1,1,11616,18524
s_1132,pseudo-code,1,1,7645,34867
s_1133,pseudo-code,0,1,11076,11076
s_1134,pseudo-code,1,1,6283,13386
s_1135,pseudo-code,1,1,17210,18213
s_1136,pseudo-code,1,1,10226,10357
s_1137,pseudo-code,1,1,15307,15307
s_1138,pseudo-code,1,1,11194,11194
s_1139,pseudo-code,1,1,8360,12157
s_1140,pseudo-code,1,1,10056,10090
s_1141,pseudo-code,1,1,15645,20516
s_1142,pseudo-code,0,1,11846,20067
s_1143,pseudo-code,1,1,11509,11583
s_1144,pseudo-code,1,1,19071,26212
s_1145,pseudo-code,1,1,9383,14497
s_1146,pseudo-code,1,1,11795,16121
s_1147,pseudo-code,1,1,6492,9275
s_1148,pseudo-code,1,1,10704,21241
s_1149,pseudo-code,0,1,9183,9183
s_1150,pseudo-code,0,1,5835,5835
s_1151,pseudo-code,0,0,5034,12399
s_1152,pseudo-code,1,1,19481,21118
s_1153,pseudo-code,1,1,8575,8575
s_1154,pseudo-code,1,1,10735,10735
s_1155,pseudo-code,1,1,28469,29462
s_1156,pseudo-code,1,1,6192,9849
s_1157,pseudo-code,0,1,18591,19645
s_1158,pseudo-code,0,1,7003,7325
s_1159,pseudo-code,1,1,6976,7508
s_1160,pseudo-code,0,1,18939,18939
s_1161,pseudo-code,1,1,7882,14164
s_1162,pseudo-code,1,1,10241,15675
s_1163,pseudo-code,1,1,6043,10800
s_1164,pseudo-code,1,1,15196,15196
s_1165,pseudo-code,1,1,7263,8711
s_1166,pseudo-code,1,1,11038,20569
s_1167,pseudo-code,0,1,6313,9919
s_1168,pseudo-code,1,1,14916,18113
s_1169,pseudo-code,1,1,13491,13586
s_1170,pseudo-code,1,1,11216,15632
s_1171,pseudo-code,1,1,8358,10216
s_1172,pseudo-code,0,1,14587,29323
s_1173,pseudo-code,0,1,18855,34221
s_1174,pseudo-code,0,0,11745,11745
s_1175,pseudo-code,1,1,5000,9179
s_1176,pseudo-code,1,1,14930,15422
s_1177,pseudo-code,0,1,18807,18807
s_1178,pseudo-code,1,1,10720,10720
s_1179,pseudo-code,0,1,6924,7389
s_1180,pseudo-code,1,1,13098,22115
s_1181,pseudo-code,1,1,15801,16612
s_1182,pseudo-code,0,1,9502,14620
s_1183,pseudo-code,1,1,11409,13566
s_1184,pseudo-code,1,1,10743,11337
s_1185,pseudo-code,1,1,8267,9407
s_1186,pseudo-code,1,1,15962,18873
s_1187,pseudo-code,0,1,18735,21723
s_1188,pseudo-code,1,1,11826,13008
s_1189,pseudo-code,1,1,11369,12175
s_1190,pseudo-code,1,1,17962,18735
s_1191,pseudo-code,1,1,8181,22572
s_1192,pseudo-code,1,1,11455,18224
s_1193,pseudo-code,1,1,13694,22877
s_1194,pseudo-code,1,1,29858,34470
s_1195,pseudo-code,0,1,8383,8383
s_1196,pseudo-code,1,1,17137,17137
s_1197,pseudo-code,1,1,10875,10875
s_1198,pseudo-code,1,1,7564,16452
s_1199,pseudo-code,1,1,11395,13630
s_1200,pseudo-code,0,1,12008,12008
s_1201,pseudo-code,1,1,29026,36203
s_1202,pseudo-code,0,0,13048,17653
s_1203,pseudo-code,1,1,11221,11694
s_1204,pseudo-code,1,1,13710,21510
s_1205,pseudo-code,1,1,18597,18597
s_1206,pseudo-code,1,1,8917,11545
s_1207,pseudo-code,1,1,16623,17480
s_1208,pseudo-code,0,1,8407,9583
s_1209,pseudo-code,1,1,9648,10459
s_1210,pseudo-code,1,1,12831,16216
s_1211,pseudo-code,1,1,11698,19640
s_1212,pseudo-code,1,1,6081,7835
s_1213,pseudo-code,1,1,5966,7473
s_1214,pseudo-code,1,1,13773,20564
s_1215,pseudo-code,0,1,5677,5677
s_1216,pseudo-code,0,1,8955,9075
s_1217,pseudo-code,1,1,25372,27897
s_1218,pseudo-code,1,1,10350,12552
s_1219,pseudo-code,1,1,13288,13288
s_1220,pseudo-code,1,1,7731,12470
s_1221,pseudo-code,1,1,11486,15431
s_1222,pseudo-code,1,1,12211,17490
s_1223,pseudo-code,1,1,10365,10365
s_1224,pseudo-code,1,1,15016,35788
s_1225,pseudo-code,1,1,16058,23128
s_1226,pseudo-code,1,1,17990,23424
s_1227,pseudo-code,1,1,7978,14065
s_1228,pseudo-code,1,1,6849,7780
s_1229,pseudo-code,1,1,11365,12105
s_1230,pseudo-code,1,1,13396,18581
s_1231,pseudo-code,1,1,17496,24719
s_1232,pseudo-code,1,1,6855,6855
s_1233,pseudo-code,0,1,9279,11291
s_1234,pseudo-code,0,1,16714,20537
s_1235,pseudo-code,1,1,7584,10102
s_1236,pseudo-code,0,1,12219,14420
s_1237,pseudo-code,1,1,5538,5538
s_1238,pseudo-code,1,1,17537,17537
s_1239,pseudo-code,1,1,10966,11418
s_1240,pseudo-code,0,1,10547,12759
s_1241,pseudo-code,1,1,8910,9669
s_1242,pseudo-code,1,1,13139,13139
s_1243,pseudo-code,1,1,8867,26363
s_1244,pseudo-code,1,1,14002,14164
s_1245,pseudo-code,0,1,13343,13343
s_1246,pseudo-code,0,1,16533,16533
s_1247,pseudo-code,1,1,11967,15527
s_1248,pseudo-code,0,1,12536,18438
s_1249,pseudo-code,0,1,10628,11301
s_1250,pseudo-code,1,1,11137,23758
s_1251,pseudo-code,1,1,9166,10742
s_1252,pseudo-code,1,1,6571,7303
s_1253,pseudo-code,0,1,5216,5216
s_1254,pseudo-code,0,1,13259,16484
s_1255,pseudo-code,1,1,13231,28748
s_1256,pseudo-code,1,1,10795,15529
s_1257,pseudo-code,1,1,14033,16928
s_1258,pseudo-code,0,1,17303,23329
s_1259,pseudo-code,1,1,15192,20925
s_1260,pseudo-code,1,1,12686,16095
s_1261,pseudo-code,0,1,12694,12746
s_1262,pseudo-code,1,1,5854,8390
s_1263,pseudo-code,1,1,22968,23736
s_1264,pseudo-code,1,1,12427,17996
s_1265,pseudo-code,1,1,20143,20822
s_1266,pseudo-code,1,1,15677,19696
s_1267,pseudo-code,1,1,17470,17665
s_1268,pseudo-code,1,1,8093,8641
s_1269,pseudo-code,1,1,11213,15771
s_1270,pseudo-code,1,1,21605,22952
s_1271,pseudo-code,0,0,13878,16802
s_1272,pseudo-code,1,1,8922,8977
s_1273,pseudo-code,1,1,5670,29963
s_1274,pseudo-code,1,1,4556,17204
s_1275,pseudo-code,0,1,9700,14114
s_1276,pseudo-code,0,0,8813,19009
s_1277,pseudo-code,1,1,12109,12312
s_1278,pseudo-code,1,1,16508,25732
s_1279,pseudo-code,0,1,13448,18030
s_1280,pseudo-code,1,1,13318,13485
s_1281,pseudo-code,0,0,9168,9168
s_1282,pseudo-code,1,1,10434,13586
s_1283,pseudo-code,1,1,11464,11464
s_1284,pseudo-code,0,1,9195,15365
s_1285,pseudo-code,0,0,8008,12576
s_1286,pseudo-code,0,1,11241,12358
s_1287,pseudo-code,1,1,6275,6973
s_1288,pseudo-code,1,1,6305,6305
s_1289,pseudo-code,1,1,13327,20654
s_1290,pseudo-code,1,1,6869,14846
s_1291,pseudo-code,1,1,10497,10497
s_1292,pseudo-code,1,1,9153,9153
s_1293,pseudo-code,0,1,6556,7698
s_1294,pseudo-code,1,1,7197,12968
s_1295,pseudo-code,1,1,8460,18663
s_1296,pseudo-code,1,1,8969,23820
s_1297,pseudo-code,1,1,8532,8532
s_1298,pseudo-code,0,1,9283,9283
s_1299,pseudo-code,0,1,21913,48935
s_1300,pseudo-code,1,1,29714,30556
s_1301,pseudo-code,1,1,25373,25373
s_1302,pseudo-code,0,1,12514,13039
s_1303,pseudo-code,0,1,8469,13050
s_1304,pseudo-code,1,1,12163,14223
s_1305,pseudo-code,1,1,15942,15942
s_1306,pseudo-code,0,1,17415,22180
s_1307,pseudo-code,1,1,6810,7422
s_1308,pseudo-code,1,1,11001,11897
s_1309,pseudo-code,0,1,9921,9921
s_1310,pseudo-code,0,0,6478,9932
s_1311,pseudo-code,1,1,12259,12259
s_1312,pseudo-code,1,1,9297,12757
s_1313,pseudo-code,1,1,11880,23291
s_1314,pseudo-code,1,1,12619,16035
s_1315,pseudo-code,1,1,7478,12860
s_1316,pseudo-code,1,1,9547,16647
s_1317,pseudo-code,1,1,5360,15649
s_1318,pseudo-code,1,1,11853,15210
s_1319,pseudo-code,1,1,8794,9629
s_1320,pseudo-code,1,1,10837,11083
s_1321,pseudo-code,1,1,7817,20647
s_1322,pseudo-code,1,1,8287,17085
s_1323,pseudo-code,1,1,12561,14115
s_1324,pseudo-code,1,1,13141,19675
s_1325,pseudo-code,1,1,7017,11868
s_1326,pseudo-code,0,1,15616,19759
s_1327,pseudo-code,1,1,13159,21500
s_1328,pseudo-code,0,0,14325,14325
s_1329,pseudo-code,1,1,9320,14755
s_1330,pseudo-code,1,1,9705,10935
s_1331,pseudo-code,0,1,13197,13197
s_1332,pseudo-code,0,1,21982,27597
s_1333,pseudo-code,1,1,11771,11771
s_1334,pseudo-code,1,1,18292,19252
s_1335,pseudo-code,1,1,5248,5248
s_1336,pseudo-code,1,1,11854,14017
s_1337,pseudo-code,1,1,10748,13822
s_1338,pseudo-code,1,1,6104,6104
s_1339,pseudo-code,1,1,17033,17998
s_1340,pseudo-code,1,1,7795,7795
s_1341,pseudo-code,1,1,4645,4645
s_1342,pseudo-code,1,1,5803,5803
s_1343,pseudo-code,1,1,21936,21936
s_1344,pseudo-code,1,1,5322,6177
s_1345,pseudo-code,1,1,6812,13182
s_1346,pseudo-code,0,0,9131,21627
s_1347,pseudo-code,1,1,20810,26290
s_1348,pseudo-code,1,1,14974,14974
s_1349,pseudo-code,1,1,15665,22587
s_1350,pseudo-code,0,1,8771,13484
s_1351,pseudo-code,0,1,11944,11944
s_1352,pseudo-code,0,0,18868,26305
s_1353,pseudo-code,1,1,17976,17976
s_1354,pseudo-code,0,1,6849,8950
s_1355,pseudo-code,0,1,7226,7226
s_1356,pseudo-code,1,1,7581,8523
s_1357,pseudo-code,1,1,6901,6926
s_1358,pseudo-code,1,1,6179,11368
s_1359,pseudo-code,1,1,11207,11207
s_1360,pseudo-code,1,1,15091,15091
s_1361,pseudo-code,1,1,10081,10081
s_1362,pseudo-code,1,1,12088,16125
s_1363,pseudo-code,0,1,9457,14929
s_1364,pseudo-code,1,1,12497,12825
s_1365,pseudo-code,0,1,8198,9259
s_1366,pseudo-code,0,1,16537,19513
s_1367,pseudo-code,0,1,14429,30853
s_1368,pseudo-code,1,1,8157,8157
s_1369,pseudo-code,1,1,7147,7349
s_1370,pseudo-code,1,1,16148,18392
s_1371,pseudo-code,0,0,9769,9770
s_1372,pseudo-code,1,1,8081,9107
s_1373,pseudo-code,1,1,10877,15089
s_1374,pseudo-code,1,1,8191,24518
s_1375,pseudo-code,1,1,7833,7886
s_1376,pseudo-code,1,1,7380,8557
s_1377,pseudo-code,0,1,12004,28924
s_1378,pseudo-code,1,1,6587,7880
s_1379,pseudo-code,0,1,7785,9896
s_1380,pseudo-code,1,1,10516,12570
s_1381,pseudo-code,1,1,6776,6776
s_1382,pseudo-code,0,0,10174,12655
s_1383,pseudo-code,1,1,30337,34416
s_1384,pseudo-code,1,1,4904,9415
s_1385,pseudo-code,1,1,10937,10937
s_1386,pseudo-code,0,0,15928,29253
s_1387,pseudo-code,1,1,14093,16622
s_1388,pseudo-code,1,1,7419,9110
s_1389,pseudo-code,0,1,17568,17568
s_1390,pseudo-code,0,1,7438,10333
s_1391,pseudo-code,0,1,14743,34036
s_1392,pseudo-code,1,1,7514,7514
s_1393,pseudo-code,1,1,8747,10247
s_1394,pseudo-code,1,1,6368,9215
s_1395,pseudo-code,1,1,12065,12065
s_1396,pseudo-code,1,1,9089,18513
s_1397,pseudo-code,0,0,7539,11019
s_1398,pseudo-code,1,1,15156,15473
s_1399,pseudo-code,1,1,10315,12273
s_1400,pseudo-code,1,1,25174,25174
s_1401,pseudo-code,1,1,11155,12226
s_1402,pseudo-code,1,1,8655,14590
s_1403,pseudo-code,1,1,11984,14438
s_1404,pseudo-code,1,1,12629,15828
s_1405,pseudo-code,1,1,7908,9902
s_1406,pseudo-code,0,1,13154,21418
s_1407,pseudo-code,0,1,8009,10020
s_1408,pseudo-code,0,1,11975,14540
s_1409,pseudo-code,1,1,5654,28474
s_1410,pseudo-code,0,1,16146,17052
s_1411,pseudo-code,1,1,10281,15928
s_1412,pseudo-code,1,1,8234,11031
s_1413,pseudo-code,1,1,21238,21238
s_1414,pseudo-code,1,1,15493,16424
s_1415,pseudo-code,1,1,10981,18316
s_1416,pseudo-code,1,1,11575,12998
s_1417,pseudo-code,0,1,9455,11458
s_1418,pseudo-code,1,1,21783,24662
s_1419,pseudo-code,1,1,8096,10125
s_1420,pseudo-code,1,1,13171,13571
s_1421,pseudo-code,1,1,15630,17124
s_1422,pseudo-code,1,1,17388,17388
s_1423,pseudo-code,1,1,7629,7999
s_1424,pseudo-code,0,1,7305,7305
s_1425,pseudo-code,1,1,9363,12683
s_1426,pseudo-code,1,1,5280,6096
s_1427,pseudo-code,1,1,13301,21030
s_1428,pseudo-code,1,1,7733,19816
s_1429,pseudo-code,1,1,9739,21914
s_1430,pseudo-code,0,1,9904,10072
s_1431,pseudo-code,1,1,8897,10644
s_1432,pseudo-code,1,1,21319,21319
s_1433,pseudo-code,1,1,5706,6982
s_1434,pseudo-code,1,1,7341,12207
s_1435,pseudo-code,0,1,12888,23252
s_1436,pseudo-code,1,1,12329,12754
s_1437,pseudo-code,1,1,14055,14055
s_1438,pseudo-code,0,1,15908,16212
s_1439,pseudo-code,1,1,15122,37983
s_1440,pseudo-code,0,1,16263,22527
s_1441,pseudo-code,0,1,15638,24457
s_1442,pseudo-code,1,1,6202,11831
s_1443,pseudo-code,1,1,9015,13465
s_1444,pseudo-code,1,1,8286,13279
s_1445,pseudo-code,1,1,11960,11960
s_1446,pseudo-code,1,1,10001,10001
s_1447,pseudo-code,1,1,14543,16944
s_1448,pseudo-code,1,1,11500,17849
s_1449,pseudo-code,0,1,11333,11333
s_1450,pseudo-code,0,1,9446,14428
s_1451,pseudo-code,0,1,11401,15886
s_1452,pseudo-code,1,1,11237,11237
s_1453,pseudo-code,1,1,20356,20407
s_1454,pseudo-code,1,1,9409,9409
s_1455,pseudo-code,1,1,12216,12314
s_1456,pseudo-code,0,0,3304,3796
s_1457,pseudo-code,1,1,11366,20964
s_1458,pseudo-code,1,1,8269,28959
s_1459,pseudo-code,1,1,12264,12264
s_1460,pseudo-code,1,1,10164,23679
s_1461,pseudo-code,1,1,4945,8422
s_1462,pseudo-code,1,1,8545,8545
s_1463,pseudo-code,1,1,12277,12277
s_1464,pseudo-code,1,1,13833,13875
s_1465,pseudo-code,1,1,20569,23422
s_1466,pseudo-code,1,1,10776,10849
s_1467,pseudo-code,1,1,18959,18959
s_1468,pseudo-code,1,1,10366,10618
s_1469,pseudo-code,0,1,19510,43044
s_1470,pseudo-code,1,1,9183,9183
s_1471,pseudo-code,1,1,12888,15133
s_1472,pseudo-code,0,1,12762,14763
s_1473,pseudo-code,1,1,8399,8399
s_1474,pseudo-code,1,1,9998,12018
s_1475,pseudo-code,0,1,10915,10915
s_1476,pseudo-code,1,1,10176,13499
s_1477,pseudo-code,1,1,7208,7208
s_1478,pseudo-code,0,0,14218,17175
s_1479,pseudo-code,1,1,9249,10016
s_1480,pseudo-code,1,1,7694,7694
s_1481,pseudo-code,1,1,14951,24756
s_1482,pseudo-code,0,1,16155,17210
s_1483,pseudo-code,1,1,8858,9645
s_1484,pseudo-code,1,1,20224,33675
s_1485,pseudo-code,1,1,10484,13177
s_1486,pseudo-code,0,0,13682,20713
s_1487,pseudo-code,0,1,8205,10391
s_1488,pseudo-code,0,1,15655,18268
s_1489,pseudo-code,1,1,19237,19237
s_1490,pseudo-code,1,1,9872,10247
s_1491,pseudo-code,1,1,10983,20521
s_1492,pseudo-code,1,1,8790,8790
s_1493,pseudo-code,1,1,10354,13746
