# RQ6 -- head-to-head on the common Java-8-compatible subset (4,200 classes).
# Paper Table tab:rq6_comparison (Sec. 5.7). One row per class per system.
# All systems run on the same sandboxes and the same metric pipeline; the
# quality columns are populated only where the test finally compiled, and the
# table's means are the means of those columns.
# cost is prompt+completion tokens per class, or CPU-seconds for EvoSuite.
class_id,loc,cyclomatic_complexity,system,compiled_initially,compiled,branch_coverage,line_coverage,mutation_score,mnt,cost,cost_unit
j8_2015,364,10,testforge,1,1,100.0,100.0,94.5,3.15,20044.0,tokens
j8_2016,473,36,testforge,0,1,63.13,74.02,60.24,5.67,16580.0,tokens
j8_2017,571,31,testforge,0,1,64.01,69.41,67.13,4.66,27536.0,tokens
j8_2018,767,29,testforge,1,1,80.71,90.18,84.05,2.68,34473.0,tokens
j8_2019,1177,31,testforge,0,1,65.72,78.43,57.25,6.13,29618.0,tokens
j8_2020,1517,45,testforge,1,1,83.9,88.47,75.0,4.12,31800.0,tokens
j8_2021,157,7,testforge,1,1,93.33,99.96,64.88,0.47,8007.0,tokens
j8_2022,393,15,testforge,0,1,65.66,75.98,64.78,4.63,19931.0,tokens
j8_2023,1012,32,testforge,1,1,77.98,80.87,66.77,4.35,33296.0,tokens
j8_2024,4164,107,testforge,0,1,65.11,76.99,65.41,5.32,38488.0,tokens
j8_2025,139,10,testforge,1,1,79.62,88.95,80.83,4.64,14966.0,tokens
j8_2026,679,37,testforge,0,0,,,,,27564.0,tokens
j8_2027,442,31,testforge,0,1,66.71,79.61,67.61,7.2,19582.0,tokens
j8_2028,596,27,testforge,1,1,81.24,86.17,65.62,5.32,24843.0,tokens
j8_2029,742,35,testforge,1,1,82.02,86.52,72.34,4.04,28363.0,tokens
j8_2030,715,43,testforge,1,1,92.45,93.51,99.1,2.36,26140.0,tokens
j8_2031,684,39,testforge,1,1,93.03,96.33,93.81,2.8,26915.0,tokens
j8_2032,773,32,testforge,0,1,75.36,78.8,69.24,5.57,23428.0,tokens
j8_2033,414,26,testforge,1,1,94.46,97.53,81.36,2.62,18887.0,tokens
j8_2034,374,25,testforge,1,1,99.3,100.0,89.87,1.5,18022.0,tokens
j8_2035,599,26,testforge,1,1,73.39,81.27,63.62,6.4,18259.0,tokens
j8_2036,139,5,testforge,1,1,82.89,88.34,72.85,3.41,10667.0,tokens
j8_2037,1381,58,testforge,1,1,75.32,79.83,57.16,5.11,35885.0,tokens
j8_2038,1868,82,testforge,1,1,80.17,88.88,56.54,3.61,29797.0,tokens
j8_2039,688,33,testforge,1,1,81.79,87.23,69.65,2.65,25299.0,tokens
j8_2040,1268,38,testforge,0,1,64.55,74.73,65.71,3.8,31233.0,tokens
j8_2041,780,66,testforge,0,1,63.97,67.66,54.71,2.46,29505.0,tokens
j8_2042,164,10,testforge,1,1,74.94,87.32,80.82,5.13,13054.0,tokens
j8_2043,666,43,testforge,1,1,91.36,100.0,88.17,2.19,19653.0,tokens
j8_2044,653,25,testforge,1,1,82.11,89.11,81.98,3.12,26513.0,tokens
j8_2045,490,20,testforge,0,1,66.44,71.14,56.92,4.48,20030.0,tokens
j8_2046,762,45,testforge,1,1,89.6,96.51,92.21,1.84,27121.0,tokens
j8_2047,1484,107,testforge,1,1,71.9,82.31,73.0,4.14,32441.0,tokens
j8_2048,2000,81,testforge,0,1,71.76,73.78,64.76,3.25,33300.0,tokens
j8_2049,511,28,testforge,1,1,100.0,100.0,100.0,2.27,26149.0,tokens
j8_2050,2156,52,testforge,0,1,66.39,70.05,66.28,4.16,32928.0,tokens
j8_2051,795,49,testforge,1,1,89.27,89.92,81.02,2.77,34348.0,tokens
j8_2052,459,31,testforge,1,1,73.04,81.42,74.89,3.71,22307.0,tokens
j8_2053,778,38,testforge,1,1,79.94,89.09,78.1,4.61,28788.0,tokens
j8_2054,1689,80,testforge,1,1,77.5,76.64,61.84,5.41,31433.0,tokens
j8_2055,1448,92,testforge,0,1,67.14,82.03,48.96,5.81,28878.0,tokens
j8_2056,1817,112,testforge,0,1,73.33,80.84,63.04,5.42,34479.0,tokens
j8_2057,1321,84,testforge,0,1,61.44,68.24,53.25,6.32,30421.0,tokens
j8_2058,329,33,testforge,1,1,81.61,86.6,100.0,2.9,9107.0,tokens
j8_2059,1036,25,testforge,1,1,92.19,97.72,76.46,4.56,27275.0,tokens
j8_2060,879,28,testforge,0,1,65.86,76.66,71.1,6.13,24616.0,tokens
j8_2061,702,38,testforge,0,1,69.42,76.4,75.35,6.94,15281.0,tokens
j8_2062,530,26,testforge,1,1,95.58,98.36,87.15,0.85,26863.0,tokens
j8_2063,2079,78,testforge,0,1,74.11,75.26,50.8,5.48,35288.0,tokens
j8_2064,359,23,testforge,1,1,92.2,98.21,86.73,2.58,14486.0,tokens
j8_2065,427,20,testforge,1,1,97.31,100.0,88.95,3.23,22204.0,tokens
j8_2066,1708,105,testforge,0,1,76.21,73.26,58.39,4.08,33436.0,tokens
j8_2067,1051,89,testforge,1,1,86.55,89.11,82.16,3.05,26966.0,tokens
j8_2068,308,24,testforge,0,1,54.54,75.65,52.81,5.49,11176.0,tokens
j8_2069,1171,56,testforge,1,1,68.88,78.47,61.9,3.55,24201.0,tokens
j8_2070,622,19,testforge,1,1,79.79,86.34,66.83,4.72,18376.0,tokens
j8_2071,1900,70,testforge,0,0,,,,,36299.0,tokens
j8_2072,2490,47,testforge,0,1,65.82,78.82,51.01,6.53,34347.0,tokens
j8_2073,1899,117,testforge,0,1,72.39,75.6,46.42,5.44,35084.0,tokens
j8_2074,486,28,testforge,1,1,91.6,91.41,93.41,2.04,9812.0,tokens
j8_2075,249,15,testforge,1,1,82.93,89.15,82.41,4.26,17361.0,tokens
j8_2076,793,44,testforge,1,1,83.45,88.34,66.06,3.3,26734.0,tokens
j8_2077,1990,55,testforge,1,1,76.36,78.77,74.51,3.03,30658.0,tokens
j8_2078,502,44,testforge,1,1,77.17,81.59,80.88,6.13,19735.0,tokens
j8_2079,458,24,testforge,1,1,87.48,90.04,76.38,4.16,20390.0,tokens
j8_2080,1911,117,testforge,1,1,72.52,78.24,55.45,1.52,25899.0,tokens
j8_2081,3517,111,testforge,1,1,85.96,87.15,85.66,4.78,42102.0,tokens
j8_2082,585,28,testforge,1,1,95.53,98.69,100.0,3.43,22499.0,tokens
j8_2083,252,16,testforge,1,1,77.92,88.42,69.66,3.51,16650.0,tokens
j8_2084,425,27,testforge,1,1,80.09,90.71,72.72,3.69,17520.0,tokens
j8_2085,400,27,testforge,1,1,82.6,82.61,69.22,2.36,22256.0,tokens
j8_2086,265,19,testforge,1,1,86.95,90.62,76.19,4.47,9134.0,tokens
j8_2087,442,30,testforge,1,1,84.43,89.32,75.33,5.48,17694.0,tokens
j8_2088,878,51,testforge,0,1,64.24,83.18,52.8,4.7,23221.0,tokens
j8_2089,604,41,testforge,0,1,74.65,75.43,55.34,5.17,23461.0,tokens
j8_2090,251,10,testforge,1,1,89.72,91.16,75.73,4.0,14454.0,tokens
j8_2091,975,26,testforge,0,1,72.97,79.0,76.59,4.41,27540.0,tokens
j8_2092,723,35,testforge,1,1,84.05,85.53,65.15,4.89,19073.0,tokens
j8_2093,277,14,testforge,1,1,77.71,77.94,65.3,4.5,15207.0,tokens
j8_2094,769,60,testforge,0,0,,,,,29784.0,tokens
j8_2095,480,19,testforge,1,1,86.48,85.82,73.36,4.37,23597.0,tokens
j8_2096,372,26,testforge,1,1,80.78,81.24,67.46,5.63,20250.0,tokens
j8_2097,496,21,testforge,0,1,72.66,74.06,60.72,5.25,18207.0,tokens
j8_2098,216,16,testforge,1,1,75.19,84.92,76.23,4.0,15645.0,tokens
j8_2099,505,18,testforge,0,1,69.22,72.87,80.18,3.45,18185.0,tokens
j8_2100,1970,83,testforge,0,1,61.49,75.42,54.96,4.01,34668.0,tokens
j8_2101,1375,41,testforge,1,1,93.18,100.0,79.91,2.48,26932.0,tokens
j8_2102,186,8,testforge,1,1,85.72,98.81,93.87,2.0,16418.0,tokens
j8_2103,1430,64,testforge,1,1,76.12,77.62,79.7,4.15,30104.0,tokens
j8_2104,695,37,testforge,1,1,94.0,90.74,81.02,5.6,30227.0,tokens
j8_2105,606,41,testforge,0,0,,,,,22385.0,tokens
j8_2106,334,26,testforge,1,1,98.24,98.35,89.61,2.38,10636.0,tokens
j8_2107,602,51,testforge,1,1,95.25,89.6,76.63,2.81,20001.0,tokens
j8_2108,366,18,testforge,1,1,100.0,100.0,98.15,2.75,24423.0,tokens
j8_2109,328,23,testforge,1,1,100.0,100.0,87.84,2.39,8954.0,tokens
j8_2110,344,18,testforge,1,1,77.56,77.14,69.79,6.22,24837.0,tokens
j8_2111,1227,125,testforge,1,1,87.21,89.25,82.88,6.25,31257.0,tokens
j8_2112,3635,140,testforge,1,1,90.99,92.62,81.8,5.04,37028.0,tokens
j8_2113,861,54,testforge,1,1,83.85,91.66,94.92,1.91,23537.0,tokens
j8_2114,924,35,testforge,1,1,86.34,93.96,99.05,1.71,24204.0,tokens
j8_2115,814,59,testforge,1,1,79.1,85.48,75.01,5.31,23222.0,tokens
j8_2116,315,24,testforge,1,1,85.29,89.13,61.12,3.39,18018.0,tokens
j8_2117,2112,52,testforge,1,1,76.5,92.74,61.64,4.49,29552.0,tokens
j8_2118,1323,72,testforge,1,1,87.46,90.2,77.63,4.25,25227.0,tokens
j8_2119,931,34,testforge,1,1,76.11,85.08,61.65,1.85,27737.0,tokens
j8_2120,1632,55,testforge,0,1,71.7,76.62,76.45,4.92,29039.0,tokens
j8_2121,442,33,testforge,1,1,89.56,92.93,85.47,3.69,17582.0,tokens
j8_2122,248,12,testforge,1,1,88.12,88.27,86.7,4.43,10912.0,tokens
j8_2123,688,50,testforge,1,1,68.47,84.6,65.22,5.37,27960.0,tokens
j8_2124,1376,87,testforge,0,1,70.44,82.45,55.52,4.62,31515.0,tokens
j8_2125,950,43,testforge,0,0,,,,,32438.0,tokens
j8_2126,464,21,testforge,0,0,,,,,17875.0,tokens
j8_2127,623,22,testforge,1,1,75.97,77.03,74.83,7.03,22027.0,tokens
j8_2128,3221,162,testforge,1,1,72.86,83.51,62.32,3.14,38075.0,tokens
j8_2129,307,30,testforge,1,1,93.63,97.82,71.64,3.8,20451.0,tokens
j8_2130,400,19,testforge,1,1,76.85,85.03,64.73,2.58,20784.0,tokens
j8_2131,1031,50,testforge,1,1,87.89,87.15,75.71,5.52,24914.0,tokens
j8_2132,1346,45,testforge,1,1,93.65,95.75,66.32,1.78,28149.0,tokens
j8_2133,735,50,testforge,1,1,74.24,76.54,67.5,3.87,28059.0,tokens
j8_2134,6493,253,testforge,0,0,,,,,38709.0,tokens
j8_2135,633,30,testforge,1,1,85.14,90.82,82.42,3.07,29826.0,tokens
j8_2136,469,17,testforge,1,1,85.77,94.79,82.77,5.1,17131.0,tokens
j8_2137,404,19,testforge,1,1,78.61,82.16,84.63,2.57,25091.0,tokens
j8_2138,962,46,testforge,1,1,76.93,92.83,74.73,3.27,24398.0,tokens
j8_2139,761,30,testforge,1,1,71.12,80.46,75.34,4.73,27161.0,tokens
j8_2140,286,22,testforge,1,1,100.0,100.0,87.35,2.3,18541.0,tokens
j8_2141,313,36,testforge,0,0,,,,,12402.0,tokens
j8_2142,2339,84,testforge,1,1,80.56,79.7,80.72,4.55,27279.0,tokens
j8_2143,1629,104,testforge,1,1,83.26,86.06,76.67,3.13,30925.0,tokens
j8_2144,666,39,testforge,1,1,90.04,94.76,64.99,2.23,21693.0,tokens
j8_2145,662,32,testforge,0,1,60.29,78.27,74.68,5.76,17599.0,tokens
j8_2146,240,12,testforge,1,1,84.9,91.5,72.87,3.09,15401.0,tokens
j8_2147,201,11,testforge,1,1,78.96,89.91,56.49,4.09,9393.0,tokens
j8_2148,2708,151,testforge,0,1,63.63,72.32,59.12,5.29,32988.0,tokens
j8_2149,1778,134,testforge,1,1,84.7,89.06,76.3,2.8,34584.0,tokens
j8_2150,331,25,testforge,1,1,90.35,93.3,54.98,4.24,16553.0,tokens
j8_2151,274,13,testforge,1,1,99.25,100.0,94.84,2.36,18264.0,tokens
j8_2152,530,30,testforge,1,1,73.05,84.8,60.94,6.92,16700.0,tokens
j8_2153,557,26,testforge,0,1,68.69,66.97,56.55,6.23,22322.0,tokens
j8_2154,884,40,testforge,1,1,81.64,85.44,71.43,2.79,15851.0,tokens
j8_2155,1556,78,testforge,0,1,74.5,75.77,80.86,3.27,32585.0,tokens
j8_2156,548,24,testforge,1,1,88.17,97.94,88.31,3.45,24170.0,tokens
j8_2157,900,54,testforge,1,1,73.48,85.58,75.55,3.55,25626.0,tokens
j8_2158,659,43,testforge,1,1,81.77,86.14,83.93,3.64,25274.0,tokens
j8_2159,609,25,testforge,1,1,94.33,89.32,80.37,2.4,27391.0,tokens
j8_2160,900,59,testforge,1,1,70.83,85.62,67.48,2.18,25797.0,tokens
j8_2161,549,23,testforge,1,1,78.0,95.55,55.66,6.1,23775.0,tokens
j8_2162,826,31,testforge,1,1,77.6,79.87,76.32,4.77,32914.0,tokens
j8_2163,1684,54,testforge,1,1,93.3,100.0,73.79,3.16,30823.0,tokens
j8_2164,430,26,testforge,1,1,93.81,87.46,70.75,3.6,23167.0,tokens
j8_2165,1254,69,testforge,0,1,73.69,81.33,78.31,4.98,33892.0,tokens
j8_2166,1183,53,testforge,0,0,,,,,24570.0,tokens
j8_2167,1027,39,testforge,0,1,77.14,80.13,63.68,2.61,23908.0,tokens
j8_2168,354,25,testforge,1,1,88.31,92.18,76.82,4.83,20928.0,tokens
j8_2169,1263,54,testforge,1,1,100.0,100.0,100.0,0.58,34443.0,tokens
j8_2170,304,9,testforge,1,1,77.18,82.6,62.27,5.34,14378.0,tokens
j8_2171,2314,106,testforge,1,1,86.26,88.17,78.33,2.75,34956.0,tokens
j8_2172,539,27,testforge,0,1,67.85,76.9,69.68,3.38,23217.0,tokens
j8_2173,841,43,testforge,1,1,94.83,93.39,74.77,3.25,22924.0,tokens
j8_2174,338,21,testforge,1,1,88.67,92.27,87.08,3.63,14212.0,tokens
j8_2175,313,14,testforge,1,1,82.43,91.96,87.48,2.36,13608.0,tokens
j8_2176,1268,77,testforge,0,1,66.27,73.92,61.2,1.24,26593.0,tokens
j8_2177,1110,36,testforge,1,1,93.46,96.5,83.39,3.98,30540.0,tokens
j8_2178,2520,194,testforge,0,1,64.97,76.49,75.35,4.55,32857.0,tokens
j8_2179,1318,38,testforge,0,1,70.17,80.86,60.12,5.78,25367.0,tokens
j8_2180,1584,71,testforge,1,1,75.82,88.04,77.16,2.43,33994.0,tokens
j8_2181,2990,150,testforge,0,1,73.73,78.99,64.5,4.5,38076.0,tokens
j8_2182,1419,72,testforge,0,1,71.85,81.89,68.44,5.05,28792.0,tokens
j8_2183,2904,111,testforge,1,1,74.84,83.74,84.92,3.65,39917.0,tokens
j8_2184,753,29,testforge,1,1,100.0,100.0,92.42,1.83,27421.0,tokens
j8_2185,489,34,testforge,1,1,84.12,84.53,68.73,5.4,17019.0,tokens
j8_2186,1632,78,testforge,0,1,67.35,74.99,59.58,3.1,26796.0,tokens
j8_2187,2037,96,testforge,0,0,,,,,36945.0,tokens
j8_2188,1705,55,testforge,1,1,66.89,82.24,75.15,3.67,28738.0,tokens
j8_2189,594,31,testforge,0,0,,,,,14893.0,tokens
j8_2190,797,31,testforge,1,1,91.55,92.23,86.34,3.98,30437.0,tokens
j8_2191,1124,39,testforge,1,1,97.14,97.62,79.34,2.59,29090.0,tokens
j8_2192,548,63,testforge,1,1,89.31,95.58,82.13,3.04,19158.0,tokens
j8_2193,4060,199,testforge,0,1,68.58,66.71,66.78,3.83,42955.0,tokens
j8_2194,2696,82,testforge,0,0,,,,,36331.0,tokens
j8_2195,3341,200,testforge,1,1,81.72,78.55,68.33,5.79,39539.0,tokens
j8_2196,2263,74,testforge,1,1,88.39,85.59,80.97,4.44,33654.0,tokens
j8_2197,1222,48,testforge,1,1,86.67,83.35,70.11,2.32,22144.0,tokens
j8_2198,1993,71,testforge,0,0,,,,,29428.0,tokens
j8_2199,1256,46,testforge,1,1,77.78,83.27,62.2,3.27,16013.0,tokens
j8_2200,489,30,testforge,1,1,82.62,85.79,68.02,1.61,23676.0,tokens
j8_2201,1859,97,testforge,0,1,76.31,72.29,68.85,4.15,29466.0,tokens
j8_2202,2992,135,testforge,0,1,66.54,66.42,42.05,6.28,34375.0,tokens
j8_2203,493,26,testforge,0,1,61.92,77.83,56.93,4.83,21801.0,tokens
j8_2204,276,17,testforge,1,1,90.3,96.55,80.2,1.8,13118.0,tokens
j8_2205,991,33,testforge,0,1,62.52,76.72,58.79,4.67,31110.0,tokens
j8_2206,1365,56,testforge,1,1,91.0,88.8,79.88,5.48,30692.0,tokens
j8_2207,293,12,testforge,1,1,76.03,85.33,73.2,5.68,23759.0,tokens
j8_2208,3978,148,testforge,1,1,90.21,94.87,72.86,3.3,40698.0,tokens
j8_2209,188,10,testforge,1,1,74.29,77.92,91.35,3.11,16933.0,tokens
j8_2210,422,19,testforge,1,1,80.21,96.18,65.04,4.67,19189.0,tokens
j8_2211,315,9,testforge,0,1,70.07,77.92,47.75,6.85,11692.0,tokens
j8_2212,592,20,testforge,1,1,77.48,76.17,59.23,4.08,19932.0,tokens
j8_2213,386,21,testforge,1,1,79.85,75.99,81.38,4.54,16960.0,tokens
j8_2214,1040,61,testforge,1,1,93.52,97.09,83.28,2.02,10679.0,tokens
j8_2215,847,60,testforge,1,1,78.15,81.94,61.2,6.47,33239.0,tokens
j8_2216,546,21,testforge,1,1,92.27,100.0,92.99,3.16,17276.0,tokens
j8_2217,2362,145,testforge,0,1,72.07,83.76,71.4,6.3,32718.0,tokens
j8_2218,995,38,testforge,1,1,78.77,84.27,62.39,5.44,28904.0,tokens
j8_2219,2942,80,testforge,0,1,71.45,78.13,79.53,5.26,46222.0,tokens
j8_2220,1051,82,testforge,0,0,,,,,18882.0,tokens
j8_2221,474,29,testforge,1,1,92.0,90.26,83.64,2.48,17263.0,tokens
j8_2222,828,77,testforge,0,1,69.12,83.81,47.95,5.39,28367.0,tokens
j8_2223,681,22,testforge,0,1,73.27,78.64,60.65,4.45,29315.0,tokens
j8_2224,186,15,testforge,1,1,86.65,94.95,70.78,2.54,6123.0,tokens
j8_2225,311,14,testforge,1,1,86.14,88.79,64.72,1.42,14060.0,tokens
j8_2226,3037,96,testforge,0,1,69.51,76.73,81.48,5.41,38611.0,tokens
j8_2227,548,41,testforge,1,1,81.57,82.43,83.5,4.41,29361.0,tokens
j8_2228,1968,105,testforge,1,1,80.5,81.58,70.82,3.95,35545.0,tokens
j8_2229,945,47,testforge,0,1,62.91,78.4,56.31,5.29,21145.0,tokens
j8_2230,189,7,testforge,1,1,82.68,85.23,52.78,4.52,9349.0,tokens
j8_2231,691,44,testforge,1,1,87.21,92.45,77.64,2.55,25731.0,tokens
j8_2232,1503,42,testforge,1,1,95.68,92.0,63.38,1.31,27176.0,tokens
j8_2233,334,17,testforge,1,1,78.37,83.28,73.92,2.81,17072.0,tokens
j8_2234,2298,135,testforge,0,0,,,,,33295.0,tokens
j8_2235,460,43,testforge,1,1,75.67,83.78,54.84,5.3,15522.0,tokens
j8_2236,1726,92,testforge,0,1,71.34,76.25,68.4,6.44,38936.0,tokens
j8_2237,973,44,testforge,0,1,77.71,76.14,53.74,5.01,31773.0,tokens
j8_2238,961,22,testforge,1,1,78.88,94.29,79.85,5.06,24984.0,tokens
j8_2239,2494,163,testforge,1,1,77.78,78.17,81.86,3.71,34060.0,tokens
j8_2240,911,22,testforge,1,1,82.82,85.5,78.95,3.55,26589.0,tokens
j8_2241,690,41,testforge,0,1,63.41,74.28,59.33,4.79,13197.0,tokens
j8_2242,712,36,testforge,1,1,70.12,79.63,69.1,3.93,23181.0,tokens
j8_2243,438,15,testforge,1,1,88.43,87.7,80.15,3.16,23439.0,tokens
j8_2244,283,18,testforge,1,1,84.65,92.67,69.47,3.21,9525.0,tokens
j8_2245,2368,84,testforge,1,1,100.0,100.0,85.44,2.83,33817.0,tokens
j8_2246,494,27,testforge,1,1,92.48,100.0,78.87,1.44,15980.0,tokens
j8_2247,749,42,testforge,0,0,,,,,30295.0,tokens
j8_2248,886,63,testforge,1,1,95.29,99.62,84.83,2.16,31721.0,tokens
j8_2249,3906,142,testforge,0,1,65.98,77.28,65.87,5.2,41530.0,tokens
j8_2250,1022,84,testforge,1,1,77.77,77.93,65.67,5.43,24272.0,tokens
j8_2251,1350,50,testforge,1,1,80.62,87.78,73.95,6.25,28823.0,tokens
j8_2252,439,28,testforge,1,1,87.86,86.46,81.88,3.17,28161.0,tokens
j8_2253,289,25,testforge,1,1,93.13,92.46,79.13,2.97,22948.0,tokens
j8_2254,216,11,testforge,1,1,82.91,90.83,75.78,3.05,15934.0,tokens
j8_2255,93,7,testforge,1,1,89.03,93.9,92.07,2.29,16083.0,tokens
j8_2256,1748,60,testforge,1,1,76.34,84.22,73.68,2.87,33910.0,tokens
j8_2257,1567,70,testforge,0,1,62.22,77.28,56.34,4.03,25845.0,tokens
j8_2258,542,20,testforge,1,1,70.86,87.91,67.17,6.37,22385.0,tokens
j8_2259,472,35,testforge,1,1,70.83,87.31,68.83,3.37,23171.0,tokens
j8_2260,242,8,testforge,1,1,78.34,76.81,58.07,5.14,11997.0,tokens
j8_2261,329,22,testforge,1,1,74.44,83.08,73.21,3.47,13483.0,tokens
j8_2262,104,9,testforge,1,1,100.0,100.0,100.0,0.99,10098.0,tokens
j8_2263,166,10,testforge,1,1,98.6,100.0,81.86,1.92,14441.0,tokens
j8_2264,1783,93,testforge,0,1,70.26,80.29,70.22,5.32,26479.0,tokens
j8_2265,1764,77,testforge,1,1,88.18,95.02,77.8,3.35,32088.0,tokens
j8_2266,263,14,testforge,1,1,98.46,92.61,76.55,0.24,23762.0,tokens
j8_2267,753,49,testforge,0,1,60.46,67.19,58.8,4.75,26903.0,tokens
j8_2268,2311,116,testforge,0,1,59.29,71.03,68.65,4.69,38604.0,tokens
j8_2269,1599,84,testforge,0,1,66.99,69.47,56.07,4.93,27772.0,tokens
j8_2270,241,11,testforge,1,1,77.9,83.27,65.91,3.7,15323.0,tokens
j8_2271,601,62,testforge,0,1,69.56,69.87,59.41,5.1,24486.0,tokens
j8_2272,479,23,testforge,1,1,100.0,100.0,92.54,1.42,20448.0,tokens
j8_2273,2673,211,testforge,0,1,67.11,65.63,58.96,5.0,31964.0,tokens
j8_2274,2024,88,testforge,1,1,75.7,81.01,71.8,4.42,33478.0,tokens
j8_2275,1890,85,testforge,1,1,78.75,82.5,63.19,3.81,37488.0,tokens
j8_2276,264,16,testforge,1,1,91.84,98.01,84.21,2.68,17310.0,tokens
j8_2277,4682,192,testforge,1,1,87.82,92.97,76.46,4.21,36252.0,tokens
j8_2278,644,37,testforge,1,1,80.59,80.55,60.08,5.26,13637.0,tokens
j8_2279,1521,67,testforge,0,1,65.95,80.67,54.03,6.06,34933.0,tokens
j8_2280,1141,71,testforge,0,1,70.04,79.24,64.66,5.26,24401.0,tokens
j8_2281,705,38,testforge,1,1,76.77,88.22,83.46,4.95,23491.0,tokens
j8_2282,475,21,testforge,1,1,90.91,97.45,77.38,1.87,21234.0,tokens
j8_2283,934,75,testforge,1,1,85.65,88.55,78.96,4.37,28113.0,tokens
j8_2284,264,9,testforge,1,1,85.29,94.71,80.58,1.81,19361.0,tokens
j8_2285,417,24,testforge,1,1,89.33,91.23,87.17,4.07,13312.0,tokens
j8_2286,1287,95,testforge,1,1,82.27,90.87,76.33,4.14,27196.0,tokens
j8_2287,1894,120,testforge,1,1,78.63,81.4,71.95,5.79,29911.0,tokens
j8_2288,181,20,testforge,1,1,74.34,84.57,84.04,5.88,20032.0,tokens
j8_2289,611,26,testforge,1,1,93.42,94.85,74.01,4.04,20078.0,tokens
j8_2290,610,42,testforge,1,1,74.65,80.84,58.05,2.74,17801.0,tokens
j8_2291,1861,47,testforge,1,1,76.05,79.23,72.5,5.03,26184.0,tokens
j8_2292,961,61,testforge,1,1,80.69,84.52,79.26,7.11,23174.0,tokens
j8_2293,513,52,testforge,1,1,76.8,85.59,78.77,3.01,23877.0,tokens
j8_2294,1425,91,testforge,1,1,87.91,86.05,72.21,3.46,33673.0,tokens
j8_2295,2186,123,testforge,0,0,,,,,34794.0,tokens
j8_2296,809,50,testforge,0,1,68.08,72.17,51.29,3.77,26486.0,tokens
j8_2297,444,31,testforge,1,1,77.74,85.11,83.83,6.11,19759.0,tokens
j8_2298,401,15,testforge,0,1,64.5,79.88,45.03,4.64,18780.0,tokens
j8_2299,3012,128,testforge,1,1,81.92,81.6,69.14,4.58,36832.0,tokens
j8_2300,987,43,testforge,1,1,81.35,87.8,77.38,2.78,33282.0,tokens
j8_2301,639,23,testforge,0,1,69.81,78.68,62.6,4.81,21985.0,tokens
j8_2302,2371,107,testforge,1,1,75.8,81.48,85.48,3.98,43832.0,tokens
j8_2303,241,15,testforge,1,1,89.59,100.0,77.96,2.68,11282.0,tokens
j8_2304,1719,68,testforge,0,1,71.09,75.61,67.84,4.75,30610.0,tokens
j8_2305,1544,68,testforge,1,1,72.07,88.0,78.1,3.62,31622.0,tokens
j8_2306,452,34,testforge,0,1,70.35,77.11,64.97,3.77,16123.0,tokens
j8_2307,744,20,testforge,1,1,90.72,89.64,45.37,4.32,21925.0,tokens
j8_2308,858,60,testforge,1,1,72.47,86.41,78.26,1.91,30598.0,tokens
j8_2309,1461,79,testforge,1,1,76.41,80.91,68.88,5.22,36024.0,tokens
j8_2310,283,20,testforge,1,1,97.29,99.88,100.0,2.53,10020.0,tokens
j8_2311,1055,56,testforge,1,1,82.1,88.56,89.29,4.66,25563.0,tokens
j8_2312,307,22,testforge,1,1,85.57,83.4,67.9,3.82,19312.0,tokens
j8_2313,1296,43,testforge,1,1,81.1,83.85,77.57,5.26,27962.0,tokens
j8_2314,1236,92,testforge,1,1,87.4,91.75,77.78,5.29,34607.0,tokens
j8_2315,871,39,testforge,0,1,58.53,67.34,52.14,4.43,21493.0,tokens
j8_2316,125,7,testforge,1,1,70.32,80.89,75.41,6.04,6123.0,tokens
j8_2317,569,33,testforge,1,1,88.49,96.36,97.46,0.75,9826.0,tokens
j8_2318,1960,88,testforge,0,0,,,,,28829.0,tokens
j8_2319,1136,34,testforge,0,0,,,,,36246.0,tokens
j8_2320,203,9,testforge,0,1,69.85,78.71,61.8,5.72,6123.0,tokens
j8_2321,922,71,testforge,0,1,64.43,74.01,57.06,5.38,22326.0,tokens
j8_2322,905,35,testforge,1,1,82.65,85.28,79.17,4.9,19562.0,tokens
j8_2323,410,16,testforge,1,1,82.38,84.59,87.92,4.69,20567.0,tokens
j8_2324,586,47,testforge,0,1,80.75,82.02,71.17,3.51,15262.0,tokens
j8_2325,671,40,testforge,0,1,76.21,81.27,59.01,5.22,22597.0,tokens
j8_2326,1658,69,testforge,1,1,74.43,90.02,78.64,4.7,24768.0,tokens
j8_2327,599,36,testforge,1,1,77.35,86.68,86.37,2.29,21310.0,tokens
j8_2328,841,46,testforge,1,1,92.16,100.0,82.86,4.48,23937.0,tokens
j8_2329,941,105,testforge,0,1,60.76,81.77,62.54,5.98,22511.0,tokens
j8_2330,1744,125,testforge,0,1,64.87,75.2,51.23,5.79,33298.0,tokens
j8_2331,380,24,testforge,1,1,81.92,94.1,82.73,1.75,22575.0,tokens
j8_2332,636,34,testforge,0,1,64.66,68.11,67.93,4.47,19868.0,tokens
j8_2333,1279,86,testforge,0,1,63.65,79.04,68.27,7.06,27950.0,tokens
j8_2334,116,9,testforge,1,1,79.49,95.05,76.2,2.37,13082.0,tokens
j8_2335,1271,46,testforge,0,1,67.4,71.28,46.83,5.36,36895.0,tokens
j8_2336,707,53,testforge,1,1,82.13,80.91,59.31,4.6,21134.0,tokens
